Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03,sa22072.05,sa22072.04,sa22069.05,sa22069.04,sa22087.00,sa22086.14,sa22089.00,sa22088.14,sa22084.05,sa22084.04,sa22078.05,sa22078.04,sa22075.05,sa22075.04,sa22080.15,sa22080.14,sa22071.00,sa22070.09,sa22068.00,sa22067.59,sa22065.50,sa22064.59,sa22062.50,sa22061.59,sa22059.50,sa22058.59,sa22056.50,sa22073.09,sa22086.10,sa22086.09,sa22081.10,sa22088.09,sa22078.00,sa22075.00,sa22074.09,sa22069.00,sa22068.09,sa22063.50,sa22062.59,sa22060.50,sa22059.59,sa22057.50,sa22056.59,sa22065.55,sa22065.54,sa22062.55,sa22062.54,sa22059.54,sa22059.54,sa22056.55,sa22056.04,sa22088.04,sa22088.05,sa22086.04,sa22086.05,sa22083.05,sa22083.04,sa22080.05,sa22080.04,sa22077.05,sa22077.04,sa22074.05,sa22074.04,sa22071.05,sa22071.04,sa22068.05,sa22068.04,sa22089.14,sa22088.00,sa22087.14,sa22085.09,sa22083.00,sa22082.04,sa22080.00,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22089.04,sa22089.05,sa22087.05,sa22087.04,sa22084.09,sa22085.00,sa22081.00,sa22080.19,sa22078.09,sa22079.00,sa22076.00,sa22075.09,sa22072.09,sa22073.00,sa22070.00,sa22069.09
2094.22,0.00463008,0.00428479,0.000388649,-0.000487064,0.0149813,0.00625589,-0.00236081,-0.00445422,-0.00357382,0.0133883,0.0178551,-0.00264735,0.000466215,0.00538234,0.00869102,-0.00236265,-0.000517571,0.0143873,0.0104836,-0.00132833,-0.00250422,0.00317651,0.00964668,-0.0062152,-0.00585231,-0.00180932,-0.00156819,0.0109491,0.0157219,-0.00703629,-0.00691087,-0.00742659,-0.00799976,-0.00522329,-0.00585235,0.00263455,0.00134667,0.000772682,0.000821263,-0.00876581,-0.000467753,-0.000660595,-0.00579076,-0.00608143,-0.000495943,-0.000226399,-0.00435055,-0.00424869,0.000231688,-0.000835806,-0.00765283,0.0069167,0.00704091,0.00796296,0.00600411,0.00208241,0.0076098,0.0091312,0.00782448,0.0109048,0.0109528,0.0155107,0.000480332,-0.00365239,0.0117861,0.0101552,-0.00336091,-0.00360428,0.0165696,0.013767,-0.0045991,-0.00354588,0.00717351,0.000861293,-0.00610757,-0.00555562,0.0144189,0.0123104,0.000196178,-0.00133059,0.00560891,0.00735937,0.00169008,0.00310065,0.00777062,0.00364629,-0.00399215,-0.0048753,0.00379085,0.00446023,-0.0055928,-0.00577131,0.00473048,-0.00450837,-0.00572391,-0.000837787,-0.00775388,-0.00464085,-0.00507042,0.000274802,-0.00230435,-0.00755892,-0.0090468,0.016915,0.0168733,-0.0056577,-0.00660475,0.0194159,0.0139697,-0.000672342,-0.00233176,0.0143033,0.0171087,-0.00299618,0.00468243,0.0205457,0.0203477
2097.94,0.0047444,0.00548748,0.000420522,-0.000365449,0.0148771,0.00673466,-0.00195513,-0.00419952,-0.00303143,0.0136362,0.0180035,-0.0025256,0.000556441,0.00489477,0.00921037,-0.00253096,6.87E-05,0.01553,0.0112916,-0.000629036,-0.00255823,0.00376193,0.0101481,-0.00536737,-0.00511948,-0.00121179,-0.00162225,0.0120731,0.0164166,-0.00691058,-0.00737899,-0.00671941,-0.00843713,-0.00518115,-0.0051031,0.00208631,0.00198319,0.00183046,0.0010013,-0.00862453,-0.000106532,-0.000597088,-0.00569579,-0.00492304,-0.000307578,-0.0005319,-0.00359154,-0.00394014,-0.000191407,-0.000482488,-0.00753203,0.00668041,0.00797836,0.0075129,0.00555409,0.0024838,0.00780879,0.00892063,0.00886102,0.0110358,0.0118675,0.015504,0.000490271,-0.00388942,0.0122622,0.0103982,-0.00255866,-0.00255379,0.0172359,0.015315,-0.00429307,-0.00317295,0.00714392,0.00151119,-0.00526035,-0.00497431,0.0148343,0.0130083,-9.04E-06,-0.00143948,0.00570887,0.0080024,0.00184002,0.00365222,0.00872098,0.00366858,-0.00469083,-0.00461629,0.00434628,0.00425578,-0.00571049,-0.00569635,0.00582953,-0.00390514,-0.00526018,-0.00103926,-0.00795581,-0.00506113,-0.00490656,0.000647579,-0.00212372,-0.00784608,-0.00848584,0.0168895,0.0172706,-0.00537372,-0.00691837,0.0198049,0.0149253,-0.00084718,-0.00167672,0.014094,0.0176019,-0.003351,0.00546476,0.0204367,0.0199657
2101.67,0.0044524,0.00544658,-0.000146788,-1.26E-05,0.0149281,0.00690157,-0.00162177,-0.00400736,-0.00305407,0.0144926,0.0178278,-0.00254959,0.000804469,0.00533253,0.00955953,-0.00299853,4.42E-05,0.0154076,0.0118098,-0.000342883,-0.00274128,0.00437588,0.00974543,-0.00592828,-0.00417434,-0.00150618,-0.0026163,0.0132204,0.015776,-0.00737613,-0.00778518,-0.00662575,-0.00829551,-0.00572,-0.0048065,0.0023937,0.00220573,0.00211312,0.000571695,-0.00814245,-0.000112915,-0.000963421,-0.00525359,-0.00489061,-0.00018895,-0.000173127,-0.00425564,-0.00361322,-0.00105779,-0.000195177,-0.00786754,0.00662425,0.00782139,0.00799656,0.00466632,0.00233386,0.008338,0.00894345,0.00910589,0.0113969,0.0114387,0.0154298,2.64E-05,-0.00404294,0.0122988,0.00983654,-0.00210148,-0.00261767,0.0174522,0.0152664,-0.0040334,-0.00343982,0.00789495,0.00148467,-0.00439234,-0.00525772,0.0153103,0.0133853,-3.44E-05,-0.0014882,0.00569631,0.00724661,0.00203681,0.00337824,0.00893832,0.0038324,-0.00489767,-0.00451094,0.00480294,0.00433333,-0.00639825,-0.00584928,0.00637177,-0.00494127,-0.00503789,-0.00112882,-0.0074273,-0.00564765,-0.00453987,0.00087159,-0.00227898,-0.00683421,-0.00877356,0.0176704,0.0175026,-0.00576353,-0.00698419,0.0199551,0.0158487,-0.000959715,-0.0017189,0.0146902,0.0170541,-0.00333704,0.00646531,0.0205477,0.0200222
2105.39,0.0051165,0.00511473,0.000193604,0.000387292,0.015977,0.0073075,-0.00112797,-0.00321816,-0.00271575,0.0150138,0.0178428,-0.00224249,0.0010078,0.0068097,0.00962414,-0.00234543,0.000329752,0.0151693,0.011396,-0.000676067,-0.0023897,0.00456877,0.00997042,-0.00641405,-0.0039141,-0.00155256,-0.00203455,0.0133936,0.0158127,-0.00714955,-0.00736294,-0.00620918,-0.00717567,-0.00569178,-0.00468578,0.00349717,0.00209401,0.00179474,0.000657012,-0.00795885,0.000422223,-0.000945848,-0.00441723,-0.00553189,-0.000451576,-0.000149353,-0.00478451,-0.00404225,-0.00070388,-0.000663307,-0.00814382,0.00671358,0.00704775,0.00774916,0.0056202,0.00290985,0.00806643,0.00915816,0.00871981,0.0120232,0.0110919,0.0156804,0.000541988,-0.00319507,0.0119971,0.00966603,-0.00184032,-0.00271309,0.0177808,0.0143555,-0.00350157,-0.00357206,0.00880921,0.00140465,-0.00382874,-0.00484602,0.0154034,0.0138854,0.000429683,-0.0012671,0.0060092,0.00779326,0.00252271,0.00358243,0.00894793,0.00406805,-0.00410562,-0.0043737,0.00530204,0.00490282,-0.0058505,-0.00512658,0.00658109,-0.00518132,-0.00529522,-0.00136592,-0.00714045,-0.00510254,-0.00501621,0.00101921,-0.00213094,-0.00588808,-0.00915181,0.0179425,0.0175671,-0.00594566,-0.00682051,0.0196666,0.0149697,-0.000263969,-0.00168984,0.0156711,0.0170127,-0.00258948,0.00677748,0.0214286,0.0201672
2109.12,0.00591464,0.00503175,0.000624814,0.000700843,0.0166555,0.00721704,-0.00150657,-0.00300203,-0.00198157,0.0145724,0.0181875,-0.00223688,0.000606283,0.00649148,0.00924926,-0.0021037,0.000214351,0.0154385,0.0111615,-0.000388615,-0.001842,0.00458051,0.0108285,-0.00665783,-0.00406979,-0.00128274,-0.00162363,0.0127069,0.015681,-0.00641731,-0.00716998,-0.00612168,-0.00689004,-0.00553916,-0.00463116,0.00279551,0.00227205,0.00182144,0.00136832,-0.00860381,0.00134202,-0.000712124,-0.00453623,-0.00558664,-0.000348069,-0.000116646,-0.00444506,-0.00397373,-0.000271488,-0.000345809,-0.00765713,0.00627035,0.0070453,0.00776935,0.00727458,0.00320819,0.00782685,0.00973191,0.0087728,0.0119528,0.0120793,0.015562,0.000419949,-0.00313206,0.011946,0.00999761,-0.0020637,-0.00233818,0.0181681,0.0144322,-0.00330463,-0.00373945,0.00870739,0.00172897,-0.0044035,-0.00377898,0.0154593,0.0137741,0.000625424,-0.000804913,0.00591345,0.00832452,0.00222235,0.00370034,0.00934898,0.00400141,-0.00420731,-0.00362564,0.0048063,0.00522491,-0.00504604,-0.00440135,0.00654312,-0.00426546,-0.00545701,-0.00170702,-0.00693966,-0.00471887,-0.00525368,0.000988353,-0.00221077,-0.00561751,-0.00876857,0.0174973,0.0181164,-0.00542173,-0.00617299,0.0200555,0.0149291,0.000191918,-0.0015224,0.0155145,0.017418,-0.00235149,0.00669996,0.021338,0.0206081
2112.85,0.00568762,0.0055803,0.00122174,0.0017005,0.0161159,0.00781991,-0.00129884,-0.00261144,-0.00167983,0.0145238,0.0190449,-0.00149995,0.00134313,0.00592839,0.00943423,-0.00201223,0.000306689,0.0153471,0.0115533,0.000411025,-0.0010748,0.00458153,0.0117863,-0.00634557,-0.00339909,-0.000989605,-0.00174979,0.0127688,0.0158163,-0.00576061,-0.0063448,-0.00518037,-0.00711815,-0.00467055,-0.00367532,0.00283147,0.0023532,0.00223868,0.00149749,-0.00842985,0.00159832,-0.000738843,-0.00494561,-0.00473147,8.30E-05,0.00073168,-0.00426274,-0.00327262,-0.000535513,-0.000238644,-0.00674683,0.0059574,0.00780628,0.00895703,0.00788189,0.00339756,0.00772107,0.00992235,0.00900942,0.0114318,0.012432,0.0155667,-9.19E-05,-0.00300642,0.0122296,0.00999249,-0.00189571,-0.001804,0.0177151,0.0150034,-0.00299133,-0.00345049,0.00800045,0.00221122,-0.0048119,-0.00372008,0.0152445,0.0136551,0.000900449,-0.000135208,0.00633279,0.00825285,0.0024544,0.00415571,0.00926798,0.00418354,-0.0033754,-0.00281901,0.00439803,0.00556444,-0.00481451,-0.00404166,0.00645894,-0.00397219,-0.00494032,-0.000897531,-0.0070504,-0.00468985,-0.00452024,0.000784178,-0.00211304,-0.00507336,-0.00761483,0.0178471,0.0176365,-0.00482434,-0.00559784,0.0203689,0.0156405,0.000769673,-0.000960569,0.0150808,0.0176385,-0.0025921,0.00651586,0.0210141,0.020642
2116.57,0.00481614,0.00481837,0.000694851,0.00120699,0.0151345,0.00840249,-0.00161901,-0.00268393,-0.00244065,0.0143258,0.0189041,-0.00209154,0.00176431,0.00539972,0.00859051,-0.00190503,0.000195499,0.0144008,0.0112286,5.39E-05,-0.00169584,0.00398077,0.0108843,-0.00610395,-0.00340406,-0.00153615,-0.00170911,0.0120714,0.0160164,-0.00588636,-0.0060426,-0.00494803,-0.00720987,-0.00468082,-0.00417851,0.00306098,0.00201058,0.00219625,0.000769705,-0.00789862,0.000765607,-0.00128531,-0.00574428,-0.00486888,-0.000185552,0.000657851,-0.00464877,-0.00383401,-0.00104654,-0.000751047,-0.00703588,0.00655276,0.00780101,0.00830214,0.00709259,0.00308716,0.00742071,0.0090858,0.00886758,0.0103578,0.0111716,0.0154769,0.000437783,-0.0032725,0.0123189,0.0102822,-0.00183381,-0.0014765,0.0169552,0.0147212,-0.00288128,-0.00357909,0.00772584,0.00152745,-0.00453439,-0.00442304,0.0152555,0.0136969,0.000511334,0.000174436,0.00595956,0.00807701,0.00254066,0.00385031,0.00885103,0.00343368,-0.00303666,-0.00272667,0.00474642,0.00486239,-0.00480045,-0.0042281,0.00653831,-0.00471675,-0.00429665,-0.00106849,-0.00758317,-0.00477715,-0.00490902,3.49E-05,-0.00216803,-0.00542716,-0.00757493,0.0176085,0.0168003,-0.0049593,-0.00525837,0.019417,0.0153161,0.00041483,-0.00134928,0.0152957,0.0172479,-0.00265756,0.00662105,0.0209864,0.0194768
2120.3,0.00428544,0.00433305,0.00116506,0.000640668,0.0147562,0.00772088,-0.001422,-0.00252068,-0.00194746,0.0142824,0.0179637,-0.00242267,0.00148665,0.0051575,0.00848276,-0.00194977,0.000357624,0.0142287,0.0105849,-0.000171192,-0.00173442,0.0035177,0.00933622,-0.00557674,-0.00407188,-0.00241079,-0.00200048,0.0115729,0.0155679,-0.00543837,-0.0054735,-0.00554893,-0.0063148,-0.00513283,-0.0052049,0.00190962,0.0012708,0.00125522,-0.000615298,-0.00793021,-0.000259556,-0.00161638,-0.00623276,-0.0053712,-0.000676367,-0.000260506,-0.00421497,-0.00434899,-0.000901747,-0.000998705,-0.00703978,0.00737343,0.00645211,0.0064521,0.00588871,0.00278107,0.0072604,0.00888098,0.00849264,0.00997321,0.0105971,0.0146209,0.00123495,-0.00309147,0.0116947,0.0101686,-0.00156822,-0.0016811,0.0167781,0.0149975,-0.00248163,-0.0035064,0.00803594,0.000914083,-0.00345673,-0.00452866,0.0164126,0.0133068,0.0011523,0.000299432,0.00528312,0.00747404,0.00324562,0.00425166,0.0082083,0.00353653,-0.00357483,-0.00333795,0.00473694,0.00401139,-0.00417486,-0.00434034,0.00664828,-0.00482978,-0.00472081,-0.00128139,-0.00817698,-0.00534101,-0.00560417,-0.000313511,-0.00258894,-0.00587999,-0.00797665,0.0166396,0.0171558,-0.00522227,-0.00567757,0.0187928,0.0149848,-0.000223755,-0.00142751,0.0152229,0.0164093,-0.00209893,0.00683111,0.020455,0.0189838
2124.03,0.00335163,0.0038329,0.00105582,0.000132437,0.0142036,0.0062459,-0.00198703,-0.00324566,-0.00251644,0.0135812,0.0165082,-0.00248068,0.000391033,0.00528395,0.00805257,-0.00366585,9.01E-05,0.0133983,0.00999962,-0.000944142,-0.00119811,0.00305039,0.00849534,-0.00605196,-0.00475945,-0.0029388,-0.00284332,0.0112952,0.0145417,-0.00588633,-0.00642296,-0.00622252,-0.00717838,-0.00537226,-0.00592001,0.00110065,0.00032016,0.000648791,-0.000503394,-0.00825978,-0.0012763,-0.00228415,-0.00595669,-0.00555855,-0.00109715,-0.00138071,-0.00456962,-0.00418184,-0.00123898,-0.00105673,-0.00710508,0.00642311,0.00526449,0.00613014,0.00527309,0.00240783,0.00695627,0.00839242,0.00789698,0.0107575,0.01106,0.0144346,0.00113949,-0.00286475,0.0108943,0.00932199,-0.00179581,-0.00223702,0.0162474,0.0144149,-0.00340565,-0.00292425,0.00737366,0.000634046,-0.00352898,-0.00474102,0.0160118,0.0122728,0.00129389,-0.000262537,0.00435532,0.00687085,0.0021954,0.00402651,0.00694491,0.0043092,-0.00478727,-0.00430265,0.00448019,0.00408395,-0.00429321,-0.00516495,0.00559024,-0.00530535,-0.00589216,-0.0016373,-0.00862678,-0.0061181,-0.00622625,-0.000905827,-0.00383611,-0.00626366,-0.00825449,0.0161443,0.0173068,-0.0053267,-0.00740994,0.0184148,0.0141062,-0.000450101,-0.00155737,0.0146923,0.016313,-0.00239681,0.00619469,0.0201428,0.0196502
2127.75,0.00324517,0.00293596,0.000278536,-0.00021615,0.0133554,0.00559232,-0.00300493,-0.00343308,-0.0038428,0.0124335,0.0145867,-0.00270714,0.000435105,0.00442996,0.0067805,-0.00465058,-0.000141855,0.0117444,0.00955147,-0.00183869,-0.00167576,0.00287053,0.00783653,-0.0060736,-0.00459095,-0.00293655,-0.00309369,0.0100645,0.0129147,-0.00553843,-0.00672248,-0.00624075,-0.00760244,-0.00490237,-0.00553235,0.00131723,-0.000279347,2.98E-05,0.0001174,-0.00854872,-0.00204631,-0.00386812,-0.00610762,-0.00613108,-0.00223529,-0.00209208,-0.00551011,-0.00448729,-0.00299534,-0.00141143,-0.00796079,0.00394542,0.00453168,0.00630106,0.00474354,0.00181605,0.0061293,0.00768177,0.00748152,0.010474,0.0113489,0.0146558,0.000527105,-0.00285666,0.0104333,0.00901141,-0.00233741,-0.00235243,0.0154445,0.0130194,-0.00381041,-0.0031594,0.00671841,0.000483804,-0.00504876,-0.00449789,0.0139172,0.0112905,0.000702528,-0.000633118,0.00386005,0.00654913,0.00115852,0.00321172,0.00737205,0.0042114,-0.00523692,-0.00395868,0.0045281,0.00307365,-0.00481763,-0.0052618,0.00407083,-0.00567272,-0.00614724,-0.00279645,-0.00966952,-0.00618115,-0.00649654,-0.00189532,-0.00504894,-0.00717313,-0.0089886,0.0156619,0.0168426,-0.0056083,-0.00829308,0.0177968,0.0124879,-0.000287051,-0.00263459,0.0142794,0.0158372,-0.00327686,0.00531598,0.0194164,0.0195416
2131.48,0.00257504,0.00142254,-0.00104798,-0.00102412,0.0114529,0.00419331,-0.00491085,-0.00421007,-0.00460158,0.0105694,0.0123224,-0.00471558,-0.000405869,0.00282162,0.00509003,-0.00532669,-0.00168986,0.0100372,0.00707328,-0.00403292,-0.00490595,0.00155029,0.00590544,-0.00743588,-0.00646431,-0.00336544,-0.00421411,0.00900927,0.0106757,-0.00625267,-0.0066012,-0.007178,-0.00788967,-0.00694328,-0.00658567,-0.000203503,-0.000354099,-0.00194613,-0.000101648,-0.00943739,-0.00266882,-0.00457063,-0.00743469,-0.00793541,-0.00332843,-0.00292172,-0.00704851,-0.00580587,-0.00411423,-0.00307552,-0.00972028,0.00209128,0.00351025,0.00567539,0.00372279,0.000826302,0.00501497,0.00660214,0.00594225,0.00989253,0.0102396,0.0137016,-0.00104571,-0.00405193,0.010083,0.00831149,-0.0036436,-0.00401243,0.0144308,0.0115131,-0.00523838,-0.00506792,0.00593531,-0.00114719,-0.00670359,-0.00482342,0.0123937,0.00969178,-0.00089328,-0.00153618,0.0038016,0.00579044,0.000489791,0.000949924,0.00676084,0.00204573,-0.00679102,-0.00568411,0.00219524,0.000733239,-0.00637612,-0.00661261,0.00286177,-0.00612854,-0.00730103,-0.00462515,-0.0101351,-0.00668197,-0.00719786,-0.00289255,-0.00530235,-0.0087172,-0.0103131,0.0147077,0.0155917,-0.0076652,-0.00890231,0.0171209,0.012127,-0.00189455,-0.00445883,0.0133856,0.0142859,-0.0041638,0.00398375,0.0183831,0.0181896
2135.21,0.000920316,0.000562391,-0.00254289,-0.00192321,0.0104155,0.0042021,-0.00630618,-0.00499553,-0.00564672,0.00903487,0.0122592,-0.00524371,-0.00267811,0.00198599,0.0038843,-0.00671785,-0.00306833,0.0100203,0.00552618,-0.00483842,-0.00611382,1.63E-05,0.00516615,-0.00811726,-0.00913234,-0.00392534,-0.00474173,0.0087844,0.0102105,-0.00781005,-0.00714561,-0.00758974,-0.00859057,-0.00793366,-0.00791639,-0.000723819,0.000135145,-0.00274408,-0.000279973,-0.0112251,-0.00334708,-0.00410314,-0.00804702,-0.00995019,-0.00260634,-0.00356687,-0.00932007,-0.00694529,-0.0035716,-0.00359337,-0.010529,0.00253068,0.00393765,0.00500931,0.00280327,0.000648825,0.00615597,0.00590622,0.00505143,0.0103826,0.00902114,0.0120538,-0.00233795,-0.00580562,0.0097667,0.00769567,-0.00470929,-0.00549102,0.0145969,0.0102527,-0.00668214,-0.0062491,0.00431993,-0.00220634,-0.00779913,-0.00582431,0.0112292,0.00834519,-0.00186441,-0.00274864,0.00345195,0.0057059,-3.04E-05,0.000584643,0.00524039,0.00111846,-0.00870765,-0.00801664,0.000584001,0.000214851,-0.00725764,-0.00653432,0.0022911,-0.00746566,-0.00792264,-0.00570585,-0.0105071,-0.00880126,-0.0091093,-0.00401303,-0.00554647,-0.00977811,-0.00978948,0.0142486,0.0148331,-0.00927288,-0.00939198,0.0163091,0.0127175,-0.00364576,-0.00538278,0.012866,0.0141946,-0.00539948,0.00299079,0.0179332,0.0171666
2138.93,-0.000607208,-0.000661938,-0.0051211,-0.0043845,0.00977883,0.00352197,-0.00722768,-0.00633772,-0.00685887,0.00869464,0.0115924,-0.00604888,-0.00536906,0.000155906,0.0035896,-0.00910351,-0.00557453,0.00941982,0.00578685,-0.00537874,-0.0067587,-0.00140887,0.003944,-0.00907225,-0.0111175,-0.00636993,-0.0044739,0.00702432,0.00952042,-0.00935288,-0.00911178,-0.00905127,-0.0101741,-0.00880671,-0.0101528,-0.000855299,-0.000577188,-0.00282801,-0.000770148,-0.0134694,-0.00341915,-0.00401206,-0.00854208,-0.0101454,-0.00268317,-0.00425313,-0.0108773,-0.00913122,-0.0028795,-0.00243823,-0.0112851,0.00371342,0.00440064,0.00465647,0.00318583,-0.000444674,0.00635655,0.00693707,0.00640417,0.00980014,0.0093014,0.0125358,-0.00415115,-0.00703697,0.00960165,0.00721342,-0.00629045,-0.00716113,0.0132627,0.00907985,-0.00916711,-0.00819831,0.00230288,-0.0033058,-0.00898344,-0.00786535,0.00974419,0.00792286,-0.00324499,-0.00558543,0.00155657,0.00436245,-0.00319165,-0.0008403,0.00421623,0.000610917,-0.00948782,-0.00944051,0.00145504,0.000262154,-0.00923458,-0.00764761,0.00104833,-0.00972491,-0.00807318,-0.00679724,-0.012129,-0.0104658,-0.0114072,-0.00535667,-0.00721843,-0.0111669,-0.00973193,0.0138132,0.0143158,-0.00989751,-0.0102138,0.0153107,0.0117898,-0.00490558,-0.00604697,0.0122511,0.0148818,-0.00746235,0.00196525,0.0169693,0.0170993
2142.66,-0.00163822,-0.0012765,-0.00625456,-0.00583771,0.00886248,0.0022371,-0.0077968,-0.00809174,-0.00650294,0.00808525,0.011024,-0.00776499,-0.005546,-0.000408233,0.00264459,-0.0102755,-0.00764464,0.00689585,0.00388377,-0.00570532,-0.00881943,-0.00360176,0.00310292,-0.0101418,-0.0110235,-0.0075056,-0.00534286,0.00575534,0.00955012,-0.00874092,-0.00984591,-0.0097594,-0.0112765,-0.0106988,-0.0104691,-0.00114499,-0.00126362,-0.00292543,-0.00288931,-0.0146592,-0.00402903,-0.00405281,-0.00968191,-0.00833104,-0.00419352,-0.00547352,-0.00930207,-0.0102646,-0.0025226,-0.00206039,-0.0116197,0.00452175,0.00384335,0.00477875,0.00315592,-0.00166153,0.00575166,0.00740762,0.00659828,0.00895532,0.00963355,0.0127668,-0.00431484,-0.00739084,0.009354,0.00740832,-0.00631734,-0.00837201,0.0107119,0.0084654,-0.0115541,-0.0105637,0.00150408,-0.00496876,-0.0102361,-0.00919045,0.00959096,0.00706141,-0.00482993,-0.00680285,0.00146896,0.00239439,-0.00573118,-0.0040708,0.00508975,-0.000504164,-0.00850878,-0.0087588,0.00228977,0.00066188,-0.010591,-0.00981864,-2.65E-05,-0.01129,-0.00895335,-0.00751122,-0.0142039,-0.0100412,-0.0124243,-0.00621167,-0.00837147,-0.0117355,-0.0127736,0.0129351,0.0139727,-0.0104459,-0.0117671,0.0149174,0.0114433,-0.00488609,-0.0068173,0.0109163,0.014227,-0.00788138,0.000292374,0.0162876,0.0164661
2146.38,-0.00334392,-0.00271304,-0.00537215,-0.0059058,0.0075502,0.000336819,-0.00829207,-0.00936138,-0.00850312,0.00657086,0.0090215,-0.00883402,-0.00567421,-0.000168775,0.00108218,-0.0106893,-0.00884204,0.00570116,0.00212541,-0.00771213,-0.0103549,-0.00381664,0.00323195,-0.0119246,-0.0108366,-0.00671079,-0.00732096,0.00474047,0.00855428,-0.00969924,-0.0116212,-0.011022,-0.0129367,-0.0117117,-0.0108816,-0.000663816,0.000107402,-0.0023787,-0.00358012,-0.0151858,-0.00566384,-0.00470065,-0.0117627,-0.00901425,-0.00419579,-0.00564087,-0.00954278,-0.0111133,-0.00313478,-0.00361622,-0.011912,0.00449403,0.0043427,0.00581694,0.00251635,-0.00271364,0.00510456,0.0061669,0.00671966,0.00895136,0.00928851,0.0114757,-0.005745,-0.009107,0.0081901,0.00868734,-0.00634256,-0.00893649,0.00989651,0.00712171,-0.0135902,-0.0124513,0.00107643,-0.00690964,-0.0128407,-0.0108785,0.011574,0.00661566,-0.00687136,-0.00677098,0.000977206,0.000496901,-0.00742739,-0.00641621,0.00482999,-0.000807128,-0.00999976,-0.0109024,-0.000784052,-0.000937335,-0.0108291,-0.0107279,-0.00226386,-0.0112263,-0.010398,-0.0084771,-0.0144116,-0.0111574,-0.0142503,-0.00753742,-0.00936105,-0.0118727,-0.0152995,0.0124005,0.0134613,-0.0124472,-0.0125565,0.0149091,0.0110923,-0.00535069,-0.00806273,0.0110084,0.0126048,-0.00848683,-0.00134484,0.0158364,0.0162889
2150.11,-0.00461433,-0.00483656,-0.00547272,-0.00630739,0.00696591,-0.000353455,-0.00956984,-0.00882796,-0.00952197,0.00546353,0.00702899,-0.0087392,-0.00749547,-0.00187188,-0.000206579,-0.0110989,-0.00881121,0.00509447,0.0031704,-0.00955315,-0.00898328,-0.00330992,0.00250336,-0.0113936,-0.0107499,-0.00742072,-0.00788798,0.00308592,0.00617068,-0.0113004,-0.0112874,-0.0114648,-0.0131319,-0.0105362,-0.0114413,-0.000969116,-0.00110755,-0.00243505,-0.00394652,-0.0152585,-0.00548196,-0.00572626,-0.0118731,-0.0122194,-0.00415709,-0.00575275,-0.011677,-0.0110975,-0.00423403,-0.00474936,-0.0124002,0.0015693,0.00498328,0.00612619,0.00275265,-0.00317271,0.00434685,0.00520976,0.00710413,0.00932323,0.00832542,0.0108582,-0.00654504,-0.00969097,0.00785958,0.00747078,-0.00944206,-0.00899778,0.00986183,0.00618694,-0.0149026,-0.0117656,-0.00105919,-0.00669472,-0.013015,-0.0118403,0.0120065,0.0048374,-0.00689882,-0.0083152,-0.000257308,-0.000453832,-0.00549164,-0.00549566,0.00243607,-0.000483595,-0.013067,-0.0126184,-0.00247046,-0.00327036,-0.0102453,-0.00966591,-0.00362654,-0.0115393,-0.0109057,-0.00902679,-0.0160492,-0.0132196,-0.014981,-0.00928433,-0.0106866,-0.0130783,-0.0137945,0.0121773,0.0115168,-0.0142455,-0.0129784,0.0134587,0.0094254,-0.00752132,-0.00972179,0.0101693,0.0108921,-0.010158,-0.00132361,0.0153945,0.0159095
2153.84,-0.00779285,-0.0078531,-0.0090537,-0.0119709,0.00510366,-0.00150344,-0.0151784,-0.0115046,-0.0122427,0.00222102,0.00380503,-0.0122125,-0.0102151,-0.00695795,-0.00481706,-0.0166035,-0.0116971,0.00215217,-0.00152523,-0.0142887,-0.0132635,-0.00666364,-0.00381149,-0.0143393,-0.0144942,-0.0115957,-0.0094556,-0.000225624,0.00333005,-0.014136,-0.0138572,-0.0148254,-0.0147354,-0.0133315,-0.0147516,-0.0044107,-0.00497769,-0.00665823,-0.00519119,-0.0157295,-0.00709118,-0.00759943,-0.0121128,-0.0165358,-0.00685269,-0.00806751,-0.0148955,-0.012679,-0.00589042,-0.00575018,-0.0149913,-0.00155892,0.00249688,0.00430573,0.00100641,-0.00506688,0.00232663,0.00392714,0.00301727,0.00677447,0.00720566,0.00949128,-0.0077653,-0.0126624,0.00762059,0.00444771,-0.0146116,-0.011778,0.00610464,0.0028528,-0.0220924,-0.0142172,-0.00462292,-0.00884268,-0.0138364,-0.0144933,0.00779539,0.00172749,-0.0103578,-0.0141878,-0.00207967,-0.00210513,-0.00953134,-0.00920779,-0.000600456,-0.0038502,-0.0170643,-0.0151975,-0.00294013,-0.00449682,-0.0118791,-0.0112063,-0.00626744,-0.0150292,-0.0126438,-0.0116274,-0.0195709,-0.0159925,-0.0174832,-0.0121051,-0.0139811,-0.0186821,-0.0156422,0.0120189,0.00948808,-0.0170754,-0.0178612,0.00986505,0.00702587,-0.0100504,-0.0135235,0.00746266,0.00907137,-0.0132303,-0.00231825,0.0152584,0.0122323
