Wavenumber,sa22068.03,sa22068.04,sa22068.05,sa22068.08,sa22068.09,sa22069.00,sa22069.03,sa22069.04,sa22069.05,sa22069.08,sa22069.09,sa22070.00,sa22071.03,sa22071.04,sa22071.05,sa22071.08,sa22071.09,sa22072.00,sa22072.08,sa22072.09,sa22073.00,sa22074.03,sa22074.04,sa22074.05,sa22074.08,sa22074.09,sa22075.00,sa22075.03,sa22075.04,sa22075.05,sa22075.08,sa22075.09,sa22076.00,sa22077.03,sa22077.04,sa22077.05,sa22077.08,sa22077.09,sa22078.00,sa22078.08,sa22078.09,sa22079.00,sa22080.03,sa22080.04,sa22080.05,sa22080.08,sa22080.09,sa22080.10,sa22080.13,sa22080.14,sa22080.15,sa22080.18,sa22080.19,sa22081.00,sa22083.03,sa22083.04,sa22083.05,sa22083.08,sa22083.09,sa22084.00,sa22084.08,sa22084.09,sa22085.00,sa22086.03,sa22086.04,sa22086.05,sa22086.08,sa22086.09,sa22086.10,sa22086.13,sa22086.14,sa22087.00,sa22087.03,sa22087.04,sa22087.05,sa22088.03,sa22088.04,sa22088.05,sa22088.08,sa22088.09,sa22088.10,sa22089.03,sa22089.04,sa22089.05
3299.67,0.0111044,0.016967,0.0219594,0.00196512,0.00518023,0.00518347,0.0260432,0.0236721,0.012972,0.00828394,0.019145,0.0101639,0.0443011,0.0401495,0.0294514,0.0528857,0.0479883,0.0424638,0.0437544,0.0620716,0.0570382,0.0123114,0.0120807,0.0110318,0.0144007,0.0133208,0.00968486,0.01767,0.0203942,0.0147378,0.0287428,0.00725914,0.0221186,0.0685663,0.07002,0.068361,0.0427746,0.0453368,0.0400516,0.06746,0.0515084,0.0683725,0.00848009,0.00878364,0.0100623,0.00996046,0.0201939,0.0233242,0.020627,0.0174079,0.0176866,0.0235306,0.0251514,0.0168815,0.043693,0.054116,0.0421878,0.0470444,0.0521111,0.0328808,0.0459812,0.055193,0.056563,0.00575239,0.00647733,0.0129109,0.0108682,0.0109829,0.0171118,0.0163243,0.0163599,0.0144775,0.0265116,0.0244687,0.0236232,0.0459923,0.0451059,0.0470513,0.0488325,0.0400951,0.0434392,0.0411326,0.0478112,0.0498154
3301.53,0.0116946,0.0171555,0.0230741,0.00247556,0.00563354,0.00553076,0.0265452,0.0240114,0.0128825,0.00835256,0.0196594,0.0100147,0.046317,0.0410097,0.0309029,0.0541494,0.0492554,0.0445604,0.0447004,0.0632423,0.0583122,0.0126469,0.012765,0.011532,0.014823,0.0140923,0.00961969,0.017609,0.0203868,0.0147419,0.0279123,0.00729408,0.0224005,0.0692669,0.0706806,0.0680775,0.0443102,0.0467012,0.0418383,0.06857,0.0531824,0.0697584,0.00826971,0.00985851,0.00991258,0.0102885,0.020779,0.024321,0.0206859,0.0174829,0.0188928,0.0238041,0.0254098,0.0170796,0.0449287,0.0555192,0.043094,0.0487959,0.0534108,0.0346751,0.0477808,0.0554067,0.0574133,0.00595262,0.00714692,0.0136055,0.0113514,0.0116093,0.0180999,0.0168053,0.0173643,0.0146958,0.0265001,0.0247474,0.0237207,0.0483268,0.0465946,0.0483163,0.0495102,0.041713,0.0447422,0.0421464,0.0493522,0.0509647
3303.39,0.0122991,0.0174393,0.0241692,0.00157286,0.00550008,0.00509312,0.0268379,0.023864,0.0127181,0.00817096,0.0202492,0.00938185,0.0475155,0.0425806,0.0316131,0.0542964,0.0492981,0.0453665,0.0457536,0.0645013,0.0597749,0.0134667,0.0137651,0.0128777,0.0144986,0.0139289,0.00823191,0.0175071,0.0209529,0.0147514,0.0274026,0.00716805,0.0217901,0.0700557,0.0713885,0.0686383,0.0445435,0.04617,0.0422927,0.0695262,0.0544171,0.0713901,0.008467,0.0114498,0.0104694,0.00931444,0.0204868,0.0241801,0.0198754,0.0172181,0.0186567,0.0238252,0.0258221,0.017235,0.0465355,0.0564406,0.0443748,0.0487406,0.0529151,0.0355422,0.0485929,0.0560437,0.059004,0.00690973,0.00788707,0.0149452,0.0108942,0.0105553,0.0180068,0.0165882,0.0176526,0.0142576,0.0261148,0.0241868,0.0239863,0.050196,0.0483534,0.0502142,0.0498804,0.0419495,0.0449551,0.0420405,0.0510941,0.0512853
3305.26,0.0121721,0.0171497,0.023017,0.000900528,0.00565398,0.00431397,0.0272429,0.0244645,0.0138869,0.0093862,0.02094,0.0102111,0.0473443,0.0421332,0.0316651,0.054239,0.0501116,0.0458424,0.0477443,0.066713,0.0621209,0.013347,0.0140732,0.0123722,0.014101,0.0134983,0.00800355,0.0194248,0.0225616,0.0160246,0.029066,0.00793823,0.0224896,0.0698397,0.0706636,0.068997,0.045423,0.0458373,0.0424285,0.0716895,0.056448,0.0737063,0.00938771,0.0110054,0.0105441,0.00901843,0.0199003,0.0234157,0.0214993,0.0185489,0.0198575,0.0248361,0.0268446,0.0184184,0.0469096,0.0561863,0.0442401,0.0490904,0.0529515,0.035247,0.0495274,0.0588843,0.0612005,0.00754562,0.0082906,0.0147634,0.0111866,0.0102621,0.0176666,0.0174568,0.0185183,0.0155066,0.0269528,0.0250633,0.0249873,0.0501266,0.0485197,0.0508175,0.0517768,0.042906,0.045339,0.0437528,0.053314,0.0536332
3307.12,0.0112892,0.0161571,0.0216768,0.00118687,0.00626666,0.00455753,0.0264371,0.0240989,0.0137632,0.00920076,0.0209484,0.0108529,0.046851,0.0410777,0.0314154,0.0558979,0.0514725,0.046959,0.0488259,0.0673773,0.0632011,0.0125064,0.0129466,0.0106457,0.0149752,0.0134054,0.00902049,0.0194096,0.0222737,0.0159448,0.0293075,0.00788676,0.0223511,0.0687157,0.0697516,0.0676914,0.0465483,0.0472416,0.0437442,0.0726331,0.0567396,0.0744425,0.00896915,0.00977269,0.00999856,0.0100501,0.0202589,0.0231784,0.0219728,0.0186165,0.0198248,0.0254017,0.0266419,0.0179993,0.0462608,0.0550095,0.0441527,0.0499741,0.0538897,0.0355234,0.0504078,0.06062,0.0612019,0.00711806,0.00710842,0.0135474,0.0120253,0.0109614,0.0176949,0.0169075,0.0183501,0.0152733,0.0274838,0.0249343,0.0245235,0.0496104,0.0480118,0.0503887,0.0524053,0.0443344,0.0469188,0.0454009,0.053612,0.0551089
3308.99,0.0112363,0.015826,0.0218976,0.00149877,0.00609277,0.0049598,0.0260247,0.0238854,0.0131232,0.00836517,0.0203213,0.0102505,0.0474197,0.0415689,0.031799,0.057395,0.0518276,0.0476323,0.0489135,0.0666975,0.0627976,0.0122087,0.0125321,0.0102217,0.0148678,0.0135594,0.0093901,0.0183607,0.0221113,0.0152697,0.0280375,0.00739037,0.0214526,0.0696023,0.0701979,0.0679339,0.0468434,0.0488234,0.0442634,0.0726276,0.0558485,0.0746969,0.00843941,0.00986955,0.0105031,0.010214,0.0206079,0.0233223,0.0212079,0.018327,0.0191385,0.0249143,0.0257935,0.0170044,0.0470858,0.0549409,0.0447313,0.0505291,0.0539378,0.0364008,0.0508401,0.0611357,0.0613682,0.00666661,0.00676727,0.0132649,0.0121775,0.0110186,0.0174135,0.0165239,0.0180397,0.0138857,0.0274432,0.0240562,0.0235329,0.0506405,0.048638,0.0507725,0.0531687,0.0453226,0.048284,0.0456779,0.0532725,0.0550112
3310.85,0.0107452,0.0159876,0.0218892,0.00200516,0.00574413,0.00482625,0.0259027,0.0233975,0.0123269,0.00855126,0.0197611,0.00999396,0.0477653,0.0424592,0.0319062,0.0571928,0.0535074,0.0486357,0.0493853,0.0675235,0.0627391,0.0113833,0.0120606,0.0101392,0.0137834,0.0139045,0.00902333,0.0177368,0.0220189,0.0144764,0.0281686,0.00723883,0.0213312,0.0714175,0.0704101,0.068343,0.0473335,0.0499763,0.0447847,0.0730237,0.0568013,0.074966,0.00762256,0.00980874,0.0104757,0.0103016,0.0207122,0.0236027,0.0204483,0.0175357,0.0181711,0.0240173,0.0253142,0.0171477,0.0473562,0.0551628,0.0443665,0.0513371,0.0543974,0.036906,0.0512741,0.06129,0.062165,0.00533033,0.00631636,0.0125333,0.0116682,0.0107099,0.0177951,0.0160455,0.0174523,0.013664,0.0268374,0.0238719,0.0231808,0.0515951,0.0492105,0.0503426,0.0547267,0.046567,0.0489594,0.0458191,0.0536774,0.0551694
3312.72,0.0115159,0.016921,0.0224826,0.0020586,0.00580485,0.00465893,0.0274273,0.0246245,0.0130727,0.00874724,0.0203585,0.0110592,0.0494514,0.044755,0.0329566,0.0578156,0.0551093,0.049929,0.0510916,0.0695785,0.0638038,0.0119041,0.0121195,0.010961,0.0141276,0.0137789,0.00900287,0.0186016,0.0228817,0.015238,0.0294915,0.00824383,0.0220967,0.0724536,0.0714053,0.0688845,0.0477063,0.0507514,0.0460229,0.0741396,0.0594073,0.0760104,0.00812559,0.0104843,0.0109989,0.0106138,0.021088,0.0233792,0.0212972,0.0173051,0.0182694,0.0246653,0.0261042,0.018754,0.0477729,0.057125,0.0451362,0.0533163,0.0552109,0.0378551,0.0526453,0.0618978,0.0639824,0.00576783,0.00628358,0.0130087,0.0108374,0.0103749,0.0183266,0.0163866,0.0178147,0.0157217,0.0269853,0.0248152,0.0240813,0.0527033,0.0510004,0.0517241,0.0553997,0.0477123,0.0503861,0.0469897,0.0560961,0.057295
3314.58,0.0126766,0.0177733,0.0238065,0.00171586,0.00616099,0.00536344,0.0267929,0.0241259,0.0129488,0.00821187,0.0203722,0.0110291,0.0510481,0.0458499,0.0340734,0.0589228,0.055025,0.0508576,0.0512123,0.0701851,0.0640135,0.012544,0.0128179,0.0121998,0.0145267,0.0136925,0.00948253,0.0177094,0.0219224,0.014891,0.0286735,0.00803546,0.0222366,0.072002,0.072999,0.069719,0.0484229,0.0504112,0.047495,0.074485,0.0599063,0.0763791,0.00886405,0.0111962,0.0118405,0.010706,0.0212719,0.0232035,0.0208328,0.0168982,0.0182842,0.0249715,0.0255213,0.0184003,0.0489373,0.0585596,0.0467551,0.0539326,0.0553706,0.0390133,0.0527578,0.0619444,0.0653991,0.00711169,0.00747773,0.0140671,0.0112005,0.0105836,0.0185634,0.0160986,0.0173299,0.0150548,0.0263741,0.0247086,0.0243044,0.0531625,0.0520684,0.0537833,0.0555198,0.0482327,0.0510405,0.0472462,0.0568539,0.0583258
3316.44,0.01125,0.0174786,0.0235489,0.00150898,0.00572066,0.0054826,0.0261716,0.0234167,0.0131528,0.00840306,0.0203371,0.0105458,0.0511194,0.0449069,0.0339003,0.0589446,0.0549345,0.0513262,0.0513435,0.0706321,0.0645173,0.0121431,0.0130912,0.0120404,0.0147451,0.0134096,0.00959489,0.0174889,0.0210352,0.0144978,0.0279345,0.00717565,0.0222836,0.071251,0.0731985,0.0702772,0.0494315,0.0501739,0.0478202,0.0750805,0.060161,0.0768528,0.00831439,0.0104809,0.011257,0.0111524,0.0205779,0.0238602,0.0208311,0.0178231,0.0190743,0.0248282,0.0251029,0.0173514,0.0495025,0.0582349,0.0461603,0.0545063,0.0556902,0.0391142,0.0528335,0.0628062,0.0654551,0.00692824,0.00790666,0.0136226,0.0120129,0.0108091,0.0180543,0.0165137,0.0170234,0.0144289,0.0263878,0.0243049,0.0243129,0.05342,0.0512644,0.0544435,0.0551895,0.0483987,0.0511765,0.0483058,0.056777,0.0592693
3318.31,0.0101101,0.0163564,0.0223008,0.00184197,0.00502773,0.00479923,0.026094,0.0231757,0.0131196,0.00849733,0.0202963,0.0102422,0.0498364,0.0443865,0.0336955,0.0585562,0.0552894,0.0515533,0.0521454,0.0702879,0.0647555,0.0118818,0.0127658,0.0112182,0.0146037,0.0132993,0.0090333,0.0178263,0.0205756,0.014182,0.0279119,0.00694721,0.0217273,0.0709625,0.0715067,0.0699142,0.0495136,0.0507688,0.0472364,0.0749023,0.0601994,0.0773125,0.00794794,0.00975772,0.0105372,0.0104133,0.0201949,0.0238642,0.0205377,0.0173367,0.0187732,0.0239668,0.0258339,0.0166016,0.0489897,0.0575853,0.044902,0.0553638,0.0565411,0.0383604,0.0528559,0.0633265,0.0643018,0.00551319,0.00712421,0.0129782,0.0123266,0.0104206,0.0176388,0.015954,0.0161881,0.0147526,0.0263879,0.023631,0.0235367,0.0529005,0.0502859,0.053715,0.0547788,0.0484978,0.0515603,0.0481941,0.0564537,0.0595465
3320.17,0.0114514,0.017063,0.0228893,0.0020366,0.00445558,0.00428165,0.0260982,0.0239532,0.0127861,0.00807404,0.0199299,0.00966452,0.0495172,0.045098,0.0346048,0.0582121,0.0562343,0.051157,0.0518632,0.0697975,0.0645948,0.0126902,0.0128335,0.0113116,0.0138896,0.0134228,0.00837698,0.0175508,0.0212734,0.0144483,0.0280446,0.00733891,0.0216861,0.0719508,0.0716144,0.0700451,0.0489178,0.0510244,0.0472752,0.0751648,0.0599211,0.077682,0.00855463,0.00981164,0.0109217,0.00931304,0.0204645,0.0226908,0.0200035,0.017127,0.0186818,0.0242801,0.0261435,0.0169671,0.0498323,0.0577527,0.0457144,0.0550057,0.0571175,0.0385,0.0531741,0.0630926,0.0641132,0.00591739,0.00716618,0.0140254,0.0117241,0.00977823,0.018054,0.0159449,0.017147,0.0159251,0.0265938,0.0233643,0.0234317,0.0527564,0.0517208,0.0540309,0.054938,0.0488996,0.0516353,0.0475832,0.0564403,0.0593999
3322.04,0.0119056,0.0180959,0.0236121,0.00256993,0.0048066,0.0049105,0.0254106,0.023651,0.0121167,0.0076977,0.0194097,0.00940314,0.050335,0.0459215,0.0345396,0.0591069,0.0571514,0.0511359,0.0515303,0.0696875,0.0642268,0.0127471,0.0128009,0.0119069,0.0137637,0.0139357,0.00879843,0.0171091,0.0210678,0.0141605,0.0279419,0.00716451,0.0215343,0.0724325,0.0719212,0.0701739,0.0493405,0.0509872,0.04866,0.0753217,0.0595174,0.0768282,0.00960793,0.0102715,0.0110829,0.0100768,0.0209096,0.0226112,0.0195564,0.0169092,0.017516,0.0242668,0.0250065,0.017517,0.0507816,0.058485,0.0469747,0.0547816,0.0576191,0.0393974,0.0531367,0.0628597,0.0640947,0.00673926,0.00696423,0.0146874,0.0115002,0.0105809,0.0180213,0.0160093,0.0175302,0.0146617,0.0262503,0.0230171,0.023118,0.0527941,0.0527681,0.0542621,0.05541,0.049174,0.0520715,0.0470922,0.0560388,0.0592677
3323.9,0.0120396,0.0179054,0.0241794,0.0023369,0.00518583,0.00499851,0.0261987,0.0239113,0.0127998,0.00844813,0.0192878,0.0103385,0.0511764,0.0461619,0.0340168,0.0589643,0.0563869,0.0512124,0.0522115,0.0699163,0.0641867,0.0123116,0.0125992,0.0124383,0.0137234,0.0139632,0.00913415,0.0180373,0.0218529,0.0148309,0.0284457,0.00744564,0.0215776,0.0729117,0.0720155,0.0700244,0.0492408,0.0502528,0.0496615,0.0751899,0.0598401,0.0766462,0.00983493,0.0102225,0.010945,0.0109816,0.0213009,0.023165,0.0206933,0.0175667,0.0177281,0.024296,0.0250342,0.0181296,0.0506786,0.0592032,0.0475515,0.0552428,0.0575992,0.0394705,0.0536786,0.0633623,0.0653219,0.00695385,0.0070405,0.0143503,0.011995,0.0108505,0.0172034,0.0163474,0.0180019,0.0147438,0.0262436,0.0243924,0.0233869,0.052883,0.0525009,0.054432,0.0561053,0.048868,0.0519429,0.047583,0.056699,0.0595362
3325.77,0.0119691,0.0173942,0.0240408,0.00190815,0.00512441,0.00482687,0.0272039,0.0235785,0.0128147,0.00902793,0.0193732,0.0102794,0.0512156,0.0457829,0.0340954,0.0577339,0.0553283,0.0507569,0.0525169,0.0692043,0.0634156,0.0122433,0.0124639,0.0121502,0.0137837,0.0137717,0.00883428,0.018086,0.0216967,0.0150936,0.0283627,0.00731973,0.0214883,0.073149,0.0719904,0.0705376,0.048421,0.0501362,0.0486788,0.074236,0.0594124,0.0765821,0.00883796,0.00949949,0.0103741,0.0112588,0.0210202,0.0228558,0.0209257,0.0169678,0.0179531,0.0243668,0.0250656,0.0178056,0.0497041,0.0586702,0.0470189,0.0549561,0.0566587,0.0385508,0.0533734,0.0626954,0.0659131,0.00684724,0.00709113,0.0139099,0.0119068,0.00956287,0.0172759,0.0160953,0.0171775,0.0147788,0.0260602,0.0249441,0.0235131,0.0523545,0.0509108,0.0531973,0.0557226,0.0486526,0.0511635,0.0472196,0.0567932,0.0586693
3327.63,0.0120253,0.0172211,0.0238126,0.00147165,0.00466887,0.00436226,0.0276783,0.0235687,0.0123609,0.00836831,0.0196727,0.010119,0.0507188,0.0459066,0.034798,0.0569731,0.0551081,0.0501746,0.0529435,0.0683914,0.0632421,0.0125371,0.0129762,0.0116338,0.0133791,0.0134165,0.008468,0.0179555,0.0221198,0.015784,0.0282714,0.00718769,0.0219507,0.0725953,0.0721166,0.0713924,0.047674,0.0501728,0.046312,0.0737597,0.0589698,0.0766058,0.00908904,0.00992872,0.0106939,0.0104538,0.0203333,0.0225116,0.021613,0.0174592,0.0188222,0.0245313,0.0250909,0.0172624,0.0487508,0.0587923,0.0473191,0.0541774,0.0561758,0.0378936,0.0533129,0.0622058,0.0656947,0.00723209,0.00789809,0.0143331,0.0115252,0.00927024,0.0179639,0.0168444,0.0171856,0.0148597,0.0268075,0.0249358,0.0239352,0.0523605,0.0502339,0.0524445,0.0545729,0.0482161,0.0511092,0.047043,0.0573593,0.0586279
3329.49,0.0120228,0.0167922,0.0234521,0.00128875,0.00528642,0.00502137,0.0274781,0.0235565,0.0120942,0.00794633,0.0200867,0.0106697,0.0502124,0.0465614,0.0346549,0.0574899,0.0557442,0.0514718,0.0527417,0.0683336,0.0636784,0.0125999,0.0130134,0.0115949,0.0140369,0.013526,0.00910527,0.0173393,0.0223854,0.0151496,0.0280221,0.00751157,0.0221686,0.07184,0.071724,0.0707293,0.0481399,0.0494733,0.046276,0.0742557,0.0591316,0.0766331,0.00942394,0.0105017,0.011176,0.00988839,0.0202162,0.0228286,0.0211222,0.017604,0.0189791,0.0246693,0.0255471,0.0169748,0.0482817,0.0597829,0.0476973,0.0549967,0.0560661,0.0387141,0.0538197,0.0628744,0.065221,0.00701146,0.00797821,0.0140614,0.0119369,0.0105017,0.0182042,0.0165179,0.0174796,0.0151063,0.0271575,0.0241988,0.0238875,0.0520691,0.0509037,0.0524349,0.0553704,0.0484558,0.051298,0.0471504,0.0576589,0.0584367
3331.36,0.0114478,0.0163747,0.0229668,0.000926045,0.0060868,0.00521065,0.0283335,0.0244568,0.0131824,0.0091265,0.0206525,0.0113459,0.0497993,0.0466828,0.0331449,0.0586629,0.0555445,0.051862,0.052579,0.068845,0.0636548,0.0130499,0.0124088,0.0115592,0.0146826,0.0131811,0.00899081,0.018576,0.0228737,0.0157352,0.0287567,0.00818318,0.0227372,0.0725502,0.0722517,0.0705636,0.048625,0.0493717,0.0473231,0.074861,0.0596371,0.0772921,0.00859027,0.0102699,0.011478,0.0102807,0.0198922,0.0228809,0.0217959,0.0185279,0.0201819,0.0250755,0.0262838,0.0179174,0.0485209,0.0604665,0.0467996,0.0549759,0.0557822,0.039774,0.0547597,0.0641121,0.0653943,0.00689827,0.00681271,0.0135378,0.0122253,0.0109939,0.0180338,0.0172331,0.018549,0.0157051,0.0273706,0.0245835,0.0245103,0.0517518,0.0506789,0.0522779,0.0558878,0.0484156,0.0515439,0.0483936,0.0580238,0.0590953
3333.22,0.0104902,0.0158651,0.0215975,0.00123522,0.00661091,0.00483198,0.0278927,0.0243726,0.0127805,0.00942823,0.0202175,0.0108518,0.0488296,0.04559,0.0317294,0.0584728,0.0553042,0.0503663,0.0523786,0.0681615,0.0627865,0.0125398,0.0116561,0.0109192,0.0148042,0.0130563,0.0088488,0.0185796,0.0218306,0.0156279,0.0291458,0.00739608,0.0220304,0.0726582,0.0714108,0.0702289,0.0485433,0.0496134,0.0481373,0.0734204,0.0590356,0.0765736,0.00702636,0.00947016,0.0102192,0.0114311,0.0200742,0.0232195,0.0219472,0.0184113,0.0198864,0.024847,0.0260291,0.0184915,0.0478296,0.0587176,0.0453486,0.0545774,0.0555384,0.0398635,0.0541848,0.0626166,0.0649356,0.00642499,0.00632115,0.0132133,0.0120841,0.0111327,0.0183372,0.0165676,0.0179861,0.0149075,0.0264417,0.0246146,0.0243095,0.0504903,0.0493652,0.0510195,0.0552131,0.0481041,0.0518982,0.048051,0.0571686,0.0585105
3335.09,0.0109428,0.0167854,0.0222137,0.00210677,0.00669936,0.00470798,0.0270695,0.0246864,0.0129431,0.0087626,0.0197183,0.00983818,0.048655,0.0459726,0.0326179,0.0579521,0.0550507,0.049354,0.0518369,0.0673573,0.0626369,0.0130845,0.0125789,0.0114361,0.0148011,0.012818,0.00917851,0.0186338,0.0219815,0.0154134,0.0292343,0.00695876,0.0211618,0.073111,0.0717707,0.0709399,0.0485528,0.0492687,0.0479576,0.0718031,0.0586015,0.0756191,0.00811082,0.0107156,0.0102443,0.0110567,0.0204509,0.0234742,0.021644,0.0182623,0.0192259,0.0250052,0.0262713,0.0188644,0.0483654,0.0586248,0.0467225,0.0549574,0.0558556,0.0392477,0.0530616,0.0609268,0.0647115,0.00688038,0.00772714,0.0140175,0.0116946,0.0113836,0.0183477,0.0164285,0.0178997,0.0156179,0.0263726,0.0245246,0.0240982,0.0503305,0.0502313,0.0511376,0.0545039,0.0477881,0.0509201,0.0467118,0.0561471,0.057359
3336.95,0.012285,0.0174992,0.0233087,0.00202824,0.00624697,0.00533407,0.0261555,0.0236467,0.0127077,0.00798776,0.0194863,0.00948443,0.0490506,0.0466959,0.0332361,0.0579855,0.0546949,0.0496413,0.0506272,0.0661363,0.0619521,0.0138254,0.0132751,0.0125815,0.0150108,0.0132668,0.00932731,0.0183359,0.0215944,0.0148303,0.0288634,0.00704622,0.0209723,0.073233,0.0726325,0.0711541,0.0486088,0.0485064,0.0471698,0.0709449,0.0572871,0.0747006,0.00898213,0.0115937,0.0113602,0.0107492,0.0209784,0.0235109,0.020571,0.0179444,0.0179689,0.0245732,0.0254801,0.0182377,0.0479407,0.059781,0.0481035,0.0542472,0.0557141,0.0389033,0.0514447,0.0597359,0.0626454,0.00687049,0.00848991,0.0140804,0.0116114,0.011427,0.018038,0.0159693,0.0171855,0.015548,0.0265905,0.0241607,0.0234691,0.0506131,0.050192,0.0516176,0.0539685,0.0474741,0.0499114,0.0454939,0.0542769,0.0557832
3338.81,0.0123416,0.016772,0.0227889,0.00174074,0.00518673,0.00525041,0.0266563,0.0241783,0.012904,0.00824579,0.0193979,0.0103473,0.0485899,0.0463905,0.0327509,0.0572307,0.0540932,0.0487623,0.0496743,0.0649867,0.0607136,0.0133152,0.0129425,0.012363,0.0147848,0.0136307,0.00900925,0.0177799,0.0221676,0.0153506,0.0284522,0.00707338,0.021187,0.0725199,0.0711239,0.0703143,0.0472389,0.047327,0.0463893,0.071169,0.0561234,0.0740116,0.00839025,0.0107519,0.0116406,0.0107444,0.0210146,0.0236421,0.0205108,0.0181774,0.0187102,0.0244812,0.0252256,0.017817,0.0466299,0.0597663,0.0477654,0.0531562,0.0554121,0.0381583,0.0517532,0.0597137,0.0614843,0.00647295,0.0075187,0.0130094,0.0121743,0.0107916,0.0174274,0.0162996,0.0178638,0.0155695,0.0266999,0.024534,0.0240955,0.049999,0.0487884,0.0498519,0.0534591,0.0468395,0.0494854,0.0457598,0.0536415,0.055094
3340.68,0.0125978,0.0168005,0.0222805,0.00189244,0.00483058,0.00480243,0.0271167,0.0243837,0.0127864,0.00927025,0.0195893,0.0107664,0.0475251,0.0462437,0.0326956,0.0562151,0.0532732,0.0477288,0.0499717,0.0646469,0.0598574,0.013032,0.0127832,0.0120419,0.0143626,0.0135199,0.00856874,0.0174934,0.0224732,0.0153266,0.0285644,0.00732433,0.0213204,0.0726889,0.0706021,0.0696908,0.0457852,0.046818,0.0454854,0.0708723,0.0553616,0.0736467,0.00902534,0.0104841,0.0114675,0.0105411,0.0203075,0.0231693,0.0206103,0.017357,0.0190996,0.0248982,0.0261015,0.0181878,0.0461871,0.0592217,0.0481786,0.0520873,0.0549556,0.0374969,0.0519206,0.0595573,0.061579,0.0061718,0.00705032,0.0127332,0.0124057,0.0103972,0.017468,0.0163355,0.0186283,0.0148523,0.0266208,0.0250882,0.0245104,0.0496015,0.0476215,0.0484969,0.0526793,0.0463499,0.0493027,0.0460523,0.0537776,0.0551946
3342.54,0.012913,0.017614,0.0231778,0.00128973,0.00499591,0.00492943,0.0274981,0.0244112,0.0136174,0.00987107,0.0201801,0.0108222,0.0474517,0.0462615,0.032683,0.0558482,0.0530663,0.0476255,0.0503427,0.0652536,0.059811,0.0125492,0.0127349,0.0125514,0.0142419,0.0133048,0.00822239,0.019488,0.0230076,0.0154948,0.0295795,0.00798967,0.0223046,0.0742176,0.0716619,0.0700991,0.0452753,0.0465698,0.0448496,0.070721,0.0552833,0.0739988,0.00951557,0.0104522,0.0114012,0.0103224,0.020353,0.0226828,0.0214514,0.018058,0.0196792,0.0253549,0.0269017,0.0191838,0.0456773,0.0591449,0.0480694,0.0508094,0.054611,0.0382928,0.0517298,0.0594725,0.0623951,0.00631816,0.0074949,0.0136743,0.0122015,0.0106494,0.0178554,0.0170661,0.0190872,0.0153562,0.0276469,0.0256913,0.0246864,0.0488332,0.04723,0.0492325,0.0519426,0.0458195,0.048883,0.0464163,0.053814,0.0552797
3344.41,0.0114033,0.0168755,0.0227148,0.000918791,0.00524208,0.00442816,0.0269996,0.024327,0.0128988,0.00924452,0.0196123,0.0107427,0.0467391,0.0456598,0.0314081,0.0555152,0.0525094,0.0472847,0.0490586,0.0642421,0.0586807,0.0117603,0.0119633,0.0122037,0.0140654,0.0131597,0.00745811,0.0190739,0.0218801,0.0149265,0.0291043,0.00744767,0.0224519,0.0733412,0.0710059,0.0695848,0.0452058,0.0456878,0.0439179,0.069368,0.0542491,0.0726882,0.0089596,0.0096607,0.0106924,0.0100774,0.0206023,0.0222528,0.0212024,0.0176479,0.018644,0.0249304,0.0258436,0.0184771,0.0443301,0.0589953,0.0474994,0.0496435,0.0539422,0.0386195,0.0508739,0.0572883,0.0617463,0.00551069,0.00671193,0.0136688,0.0120492,0.0100703,0.0169204,0.0162799,0.0180745,0.0147385,0.027457,0.0245839,0.0237556,0.0478376,0.0459766,0.0483597,0.0511685,0.0444335,0.0468142,0.0444457,0.0522961,0.0536015
3346.27,0.0104325,0.0163193,0.0222492,0.000770594,0.00551556,0.00393605,0.027564,0.0253943,0.0125477,0.0087966,0.0190347,0.0108513,0.0460715,0.045514,0.0312227,0.056095,0.0518375,0.0464341,0.047994,0.0627706,0.0576193,0.0120077,0.0122334,0.0125269,0.0138848,0.0135425,0.00801847,0.018054,0.0219651,0.0151789,0.0283866,0.00770276,0.0222497,0.0720753,0.0710808,0.0696206,0.0447682,0.0452695,0.0432183,0.0688417,0.0533847,0.071487,0.00890401,0.0102462,0.0105259,0.0105789,0.0207837,0.0224742,0.0211487,0.0170765,0.0184395,0.0250779,0.0253399,0.0181167,0.0442946,0.0602207,0.048011,0.0498855,0.0537927,0.0378313,0.0504444,0.0565544,0.0608759,0.0054756,0.00653955,0.0133346,0.0123218,0.009735,0.0166682,0.0165449,0.0180784,0.0151076,0.0269341,0.0238924,0.0232597,0.0480776,0.0456905,0.0473806,0.0511987,0.0435986,0.0461802,0.0432403,0.0516358,0.0537581
