Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22079.08,sa22079.07,sa22076.08,sa22076.07,sa22073.08,sa22073.07,sa22070.08,sa22070.07,sa22089.09,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03
2343.88,0.00992175,0.0108314,0.00767696,0.00771074,0.0222383,0.0140906,0.0050448,0.00226051,0.00790735,0.00482375,0.0139946,0.00992497,0.00239284,0.00607046,0.00742075,0.0266766,0.00584932,0.00330606,0.0202135,0.0244433,0.00421312,0.00741606,0.0111012,0.0139871,0.00337741,0.00729529,0.0209011,0.0177865,0.00566969,0.00451852,0.0088142,0.0167476
2347.61,0.0098312,0.0108225,0.00851919,0.00851562,0.0212991,0.013769,0.00524847,0.0027714,0.0086615,0.00582051,0.0139687,0.00966376,0.00306907,0.00671332,0.00765272,0.025693,0.00634799,0.00411443,0.0192954,0.0234278,0.00469916,0.00828496,0.0109253,0.0139344,0.00440091,0.00828923,0.0201119,0.017098,0.006648,0.00557071,0.00871544,0.0161751
2351.33,0.0102078,0.010971,0.00889128,0.00879535,0.020798,0.0139722,0.00567973,0.00294916,0.00940412,0.00693248,0.0140834,0.00941144,0.00367535,0.0070554,0.0075961,0.0253398,0.00714119,0.00461429,0.018689,0.0228438,0.00499783,0.00900876,0.0111655,0.0136307,0.00528273,0.00857298,0.0194129,0.0169672,0.00746717,0.00600323,0.00870813,0.015475
2355.06,0.0104455,0.0110273,0.00816273,0.00784817,0.0215108,0.0143017,0.00531983,0.00253113,0.00861073,0.00660302,0.0141501,0.0094562,0.00324993,0.00675214,0.00735064,0.0264628,0.00679768,0.00436042,0.0196501,0.0240161,0.00418827,0.00863086,0.0117038,0.0134602,0.00448561,0.0078982,0.0199959,0.0175937,0.00699053,0.00498229,0.00850871,0.0152746
2358.79,0.00995142,0.0106505,0.00721177,0.00705472,0.0226963,0.0145579,0.00440816,0.00207558,0.00755985,0.0051189,0.0137667,0.00967878,0.00227431,0.00603842,0.00703593,0.0277323,0.00563507,0.00360441,0.0206476,0.0253397,0.00354885,0.00758658,0.0111843,0.0137242,0.00329387,0.0071325,0.0207464,0.0178278,0.00590774,0.00425521,0.00817185,0.0156698
2362.51,0.00935541,0.0101869,0.00636797,0.00682461,0.0231064,0.0150089,0.00362122,0.00108941,0.00675892,0.00403281,0.0136705,0.00948662,0.00169204,0.00476293,0.00673329,0.028384,0.00457714,0.0025098,0.0208908,0.0256353,0.00295069,0.00664838,0.0104743,0.0138744,0.00255821,0.0062396,0.0209579,0.0175206,0.00462973,0.00337005,0.00807659,0.0161792
2366.24,0.00955749,0.010052,0.00614127,0.00637269,0.0231846,0.0153701,0.00349284,0.000695806,0.00647551,0.00374911,0.0140294,0.00953318,0.0014686,0.00433523,0.00662325,0.0291126,0.00449301,0.0018443,0.021398,0.0258934,0.00320591,0.00636857,0.0109367,0.0139601,0.0019893,0.00598822,0.0216975,0.0178829,0.00424894,0.00285314,0.00779954,0.0164637
2369.97,0.0100073,0.0103154,0.00621793,0.00608522,0.0238485,0.0155257,0.00372189,0.000888646,0.00665103,0.00388049,0.0143824,0.00997443,0.0014725,0.00481564,0.00686394,0.0299045,0.00477476,0.00175967,0.0219023,0.0269019,0.00360339,0.00610117,0.0112121,0.0141448,0.00169004,0.00626956,0.0224837,0.0185882,0.00449287,0.00280872,0.00756608,0.0167986
2373.69,0.0103163,0.0109693,0.00674637,0.00661083,0.0241312,0.0157601,0.00414422,0.00115763,0.0072403,0.00480286,0.0147408,0.010098,0.00236087,0.00569499,0.00744614,0.0303693,0.00508452,0.00269452,0.0221101,0.0279921,0.00379917,0.00658688,0.0117396,0.0147674,0.00244436,0.00711707,0.0228036,0.0192414,0.00509606,0.00332522,0.00817202,0.0172237
2377.42,0.0102358,0.0114646,0.00724613,0.00714543,0.0241344,0.0159237,0.00487813,0.00167144,0.00807889,0.00536084,0.0148841,0.0101987,0.00280858,0.00631419,0.00784217,0.0301913,0.00546514,0.00317611,0.0221084,0.0278956,0.0039659,0.00755856,0.012155,0.0147953,0.00304574,0.00760881,0.0227151,0.0195902,0.0057214,0.0043041,0.00882143,0.0173603
2381.15,0.0104413,0.0119487,0.00780972,0.00774225,0.0243902,0.0162166,0.00561353,0.00262698,0.00868199,0.00601957,0.015149,0.0104986,0.00294421,0.00665612,0.0080181,0.0302806,0.00632032,0.00366179,0.0222221,0.0278682,0.00465924,0.00839483,0.0121325,0.0146396,0.00361386,0.00814945,0.0226351,0.019567,0.00651209,0.00499207,0.00914463,0.017605
2384.87,0.0108796,0.0121095,0.00842008,0.00793606,0.024498,0.016537,0.00560101,0.00274649,0.00878718,0.00661637,0.0153656,0.0105917,0.00325749,0.00648442,0.00816434,0.0304452,0.00660697,0.00398425,0.022094,0.0278371,0.00507454,0.0084382,0.0119169,0.0148577,0.00414056,0.00870272,0.0226229,0.0194796,0.00693959,0.0048647,0.00906949,0.0177921
2388.6,0.0111403,0.012154,0.00865198,0.00813147,0.0245231,0.0164566,0.00579578,0.00259006,0.00902299,0.00692354,0.0157052,0.0109358,0.00350032,0.00680015,0.0081139,0.030543,0.00676041,0.00415929,0.0220245,0.0276235,0.0052442,0.00849924,0.0123074,0.015034,0.00431922,0.00892764,0.0228634,0.0196604,0.00708105,0.00515582,0.00920452,0.0178117
2392.32,0.0110353,0.0121729,0.00832067,0.00821147,0.0244716,0.0164802,0.00569413,0.00260104,0.00917378,0.00661938,0.0158355,0.0109297,0.00301615,0.00687726,0.00809802,0.0305476,0.00662164,0.00402001,0.0222785,0.0274501,0.00506504,0.00881871,0.0123572,0.0146472,0.00390291,0.00864141,0.0228553,0.0195125,0.00693742,0.00536854,0.00909621,0.0178377
2396.05,0.0109538,0.0121853,0.00795765,0.0083658,0.0243055,0.0163426,0.00569272,0.0028761,0.00937718,0.00681027,0.0158691,0.0107614,0.00300131,0.00686218,0.00822233,0.0302607,0.00668665,0.0039055,0.022467,0.0274091,0.00496618,0.00877207,0.0120564,0.0146035,0.00396335,0.00864617,0.0225939,0.0193707,0.0067802,0.00526619,0.00897013,0.0178736
2399.78,0.0109862,0.0118904,0.00786133,0.00835213,0.0242068,0.0160566,0.00574329,0.00259871,0.00916489,0.00683087,0.0153039,0.0106644,0.00337357,0.00694204,0.00828906,0.0297495,0.00661539,0.00383843,0.022144,0.0274017,0.00493384,0.00873418,0.012087,0.0148733,0.00407377,0.00848383,0.0225143,0.0195058,0.00674175,0.00498738,0.00886102,0.0175112
2403.5,0.0111136,0.011597,0.00821547,0.00822736,0.0240551,0.016167,0.0057486,0.00229375,0.00888631,0.00644277,0.0149634,0.0106542,0.0035014,0.00695182,0.00814366,0.0297903,0.00643318,0.00357772,0.0218662,0.0273596,0.00503473,0.00891002,0.0122067,0.0148207,0.00416961,0.00859508,0.0224425,0.0195741,0.00686397,0.00491864,0.00889138,0.0175266
2407.23,0.0112849,0.0117809,0.00834319,0.00806865,0.0236829,0.0161497,0.00555198,0.00245565,0.00870411,0.006437,0.01522,0.0105727,0.00311267,0.00664866,0.00794703,0.0299075,0.00648547,0.00368113,0.0215023,0.027213,0.00501861,0.00870587,0.0122527,0.014786,0.00400321,0.00852317,0.0223439,0.0193564,0.00702929,0.00501722,0.00939095,0.0177498
2410.96,0.0113226,0.0121666,0.00826571,0.00806691,0.0236729,0.0158077,0.00569062,0.00247983,0.0090881,0.0068653,0.0154986,0.0105508,0.00312657,0.00642817,0.00818615,0.0294739,0.00665786,0.00391151,0.0211151,0.026841,0.00496186,0.00876044,0.0122112,0.0149133,0.00387797,0.00879943,0.0224726,0.0190815,0.00714818,0.00518616,0.00982172,0.0176489
2414.68,0.0108972,0.012013,0.00785759,0.00792689,0.0235307,0.0156666,0.0058506,0.00199095,0.00898297,0.00673628,0.0148943,0.010464,0.00324856,0.00634508,0.00815798,0.0290549,0.00652188,0.00357867,0.0210549,0.026171,0.0050433,0.00898062,0.0119578,0.0144735,0.00366411,0.00885359,0.0220571,0.0186974,0.00663819,0.00492959,0.00928262,0.0173894
2418.41,0.0108765,0.0119307,0.00769324,0.00799118,0.0232552,0.0158462,0.00578607,0.00225515,0.00915081,0.00662503,0.0146403,0.0104058,0.00332143,0.00642804,0.00793016,0.0287815,0.00640929,0.00356202,0.0212391,0.0261351,0.00505557,0.00876184,0.0119467,0.0145017,0.00374167,0.00901515,0.0218215,0.0190266,0.00665894,0.00479516,0.00905821,0.0176726
2422.14,0.0108821,0.0120277,0.00760803,0.00781216,0.0229361,0.0156087,0.00572191,0.0022765,0.00932725,0.00659425,0.0151321,0.0100565,0.0030927,0.00638188,0.00786806,0.0282665,0.0061578,0.0036897,0.0208224,0.0260328,0.00467833,0.00832718,0.0118658,0.0146935,0.00383999,0.0090534,0.0218359,0.0191736,0.0068912,0.0048443,0.00907208,0.0175347
2425.86,0.0110416,0.0122587,0.0076216,0.00798344,0.0229774,0.0153972,0.00591904,0.00193705,0.00909858,0.00656435,0.0154044,0.00999414,0.00315556,0.00661847,0.00818657,0.0281109,0.0062942,0.0035277,0.0206323,0.02588,0.00479089,0.00890275,0.0120589,0.0145759,0.00421559,0.00912777,0.0215508,0.0186164,0.00681298,0.00480846,0.00936485,0.0172513
2429.59,0.0113572,0.0122508,0.00754689,0.00795894,0.023071,0.0152375,0.00581439,0.00178755,0.00905622,0.00648763,0.015074,0.0102239,0.00318725,0.00653768,0.00802846,0.0278967,0.00619046,0.00310255,0.0202977,0.0255105,0.00497946,0.00915506,0.0118671,0.0145988,0.00404262,0.00872896,0.0210348,0.0182688,0.00693907,0.0042656,0.00954936,0.017276
2433.31,0.0114528,0.0120656,0.00780787,0.0078276,0.0228986,0.0151609,0.00577164,0.00191341,0.00980551,0.00703377,0.0150499,0.0103461,0.00380271,0.00629583,0.00771893,0.0276253,0.00606084,0.00341006,0.0199974,0.0249695,0.00510602,0.00889104,0.0116799,0.0147707,0.0036335,0.00873503,0.0210483,0.0183437,0.00729139,0.00443523,0.00956465,0.0171602
2437.04,0.0112562,0.0117463,0.0075779,0.0079768,0.022329,0.0150865,0.00582057,0.00191803,0.00966183,0.00708022,0.0150599,0.00996639,0.00398098,0.00610385,0.00774471,0.0272091,0.0058986,0.00375102,0.0197627,0.0246911,0.00507535,0.00908717,0.0115747,0.014487,0.00374725,0.00870362,0.0210854,0.01804,0.00704191,0.00475884,0.00978887,0.0171549
2440.77,0.0110266,0.01166,0.00741232,0.0078963,0.0221159,0.0150794,0.00625512,0.00198411,0.00941004,0.00711204,0.0150754,0.0101772,0.00335341,0.00646013,0.00822333,0.0269805,0.0057618,0.00383347,0.0194486,0.0242279,0.00533143,0.00946202,0.0117615,0.014259,0.00426653,0.00917004,0.0210259,0.0180303,0.00706361,0.00482814,0.00980842,0.0172913
2444.49,0.0109743,0.0115841,0.00774583,0.00746943,0.0220984,0.0148042,0.00635026,0.00175428,0.00956403,0.00710385,0.0148121,0.0104561,0.00280861,0.00634059,0.00831169,0.0268023,0.00602339,0.00337678,0.0192267,0.0239396,0.00537551,0.00886511,0.0119688,0.0144267,0.00401124,0.00943187,0.0207796,0.0180779,0.00735248,0.00450453,0.00952063,0.0169975
2448.22,0.0113911,0.0118496,0.00822345,0.00768984,0.0222094,0.0148312,0.00670641,0.0020288,0.0098141,0.0072317,0.014801,0.0106892,0.00323888,0.00640949,0.00833446,0.0267178,0.00652902,0.00316475,0.0193005,0.0241572,0.00546019,0.00898387,0.0118906,0.0150475,0.00418653,0.00918408,0.0209213,0.0178485,0.0076549,0.00458207,0.00974823,0.0171724
2451.95,0.0113723,0.0122741,0.00769797,0.00787963,0.0223191,0.0150874,0.00681673,0.00248453,0.009822,0.00731423,0.0148583,0.0106968,0.00375204,0.00631978,0.00851868,0.0265902,0.00640576,0.00318981,0.0193933,0.0239356,0.00539792,0.00939877,0.0116444,0.0147173,0.00459748,0.00932786,0.0209697,0.0179487,0.00746261,0.00461506,0.00981441,0.0170847
2455.67,0.0109795,0.012518,0.00751573,0.00783,0.0223627,0.0154032,0.00682943,0.00218654,0.0102717,0.00762161,0.01489,0.0106817,0.00385872,0.00620553,0.00858674,0.0266965,0.00624371,0.00339968,0.019445,0.0236872,0.00576083,0.00955746,0.0117712,0.0144589,0.00487762,0.00972172,0.0207737,0.0183691,0.0076633,0.00435149,0.00981104,0.0168908
2459.4,0.0108492,0.0123096,0.0076297,0.00745698,0.0224112,0.0154092,0.00681247,0.00158502,0.0102796,0.00758789,0.0148813,0.0106968,0.00359514,0.00628758,0.0083237,0.0267876,0.00606446,0.0033359,0.019413,0.0236648,0.00558681,0.00950666,0.0117101,0.0147114,0.0045587,0.00982451,0.0209693,0.0183188,0.007842,0.00445175,0.00976817,0.0169382
2463.13,0.0111294,0.0125589,0.00760979,0.00765761,0.0228467,0.0155361,0.00675448,0.00161986,0.0102173,0.00767773,0.015504,0.0106838,0.00402226,0.00637856,0.00828085,0.0270976,0.00619209,0.00323141,0.0194054,0.0242662,0.00564405,0.00968676,0.0118258,0.0147404,0.00422093,0.0100645,0.0211053,0.0185714,0.00805982,0.00482526,0.00969215,0.0172982
2466.85,0.0111571,0.0128218,0.00760127,0.00779132,0.0229413,0.0156094,0.00666626,0.00164707,0.0101555,0.00759459,0.0157164,0.0106459,0.00427639,0.00631178,0.00842476,0.0275132,0.00611369,0.00302153,0.019907,0.0249363,0.00559267,0.00979767,0.0117744,0.0143515,0.00416754,0.00992007,0.0212315,0.018848,0.00810909,0.00469822,0.00975207,0.0174084
2470.58,0.0113934,0.0125829,0.00794236,0.00777242,0.0228604,0.0157002,0.00714447,0.00203258,0.0105,0.00802253,0.0156064,0.0106972,0.00406853,0.00652351,0.00844574,0.0280241,0.00617035,0.00305019,0.0203087,0.0249893,0.00557941,0.00978914,0.0123124,0.0146218,0.00448385,0.0101976,0.0212361,0.0183844,0.00820752,0.00475896,0.00974056,0.0173911
2474.3,0.0114977,0.0121676,0.00786216,0.00786632,0.0229187,0.0156052,0.00738336,0.00211182,0.0106246,0.00811335,0.0154305,0.0107444,0.00378237,0.00616731,0.00837145,0.0278827,0.00616679,0.00341836,0.0200598,0.0248755,0.00524764,0.00983279,0.0124246,0.0151996,0.00462559,0.0100844,0.0211117,0.0182356,0.00791987,0.00469387,0.00968537,0.0172359
2478.03,0.0115228,0.0125405,0.00782094,0.00804767,0.0232163,0.0159797,0.0073751,0.00240263,0.0108621,0.00835348,0.0160413,0.0110755,0.00401094,0.00647249,0.0088314,0.0282778,0.00637305,0.00365197,0.0200451,0.0254945,0.00536924,0.0100243,0.0124407,0.0152478,0.00451836,0.0101085,0.021568,0.0188092,0.00797004,0.00505296,0.0099971,0.0174558
2481.76,0.0116584,0.0127629,0.00803053,0.00776185,0.0238772,0.016486,0.00676616,0.00208332,0.0106121,0.008417,0.0164435,0.011016,0.00390907,0.00684182,0.00911001,0.0290021,0.00651734,0.00363121,0.0203051,0.0259939,0.00572171,0.0101351,0.0127331,0.0150676,0.00414816,0.0104629,0.0218574,0.0190599,0.00815129,0.00476461,0.0100285,0.0177161
2485.48,0.0115584,0.0128938,0.00844658,0.00783543,0.0243263,0.0170021,0.00680244,0.00173995,0.0105522,0.0084063,0.0165201,0.0110677,0.00400009,0.00678355,0.00893797,0.0297171,0.00652158,0.00397676,0.0208595,0.0261274,0.00592091,0.0104765,0.0126756,0.0151889,0.00447166,0.0110705,0.0222872,0.0194591,0.00824376,0.00472605,0.0102164,0.0182884
2489.21,0.0116291,0.0131245,0.00827038,0.00812774,0.0241409,0.0170367,0.00718734,0.00225255,0.0109606,0.00827715,0.016258,0.0111285,0.00416307,0.00667308,0.00866489,0.030064,0.00612291,0.00391843,0.0211792,0.0263953,0.00610456,0.0103059,0.0123014,0.015095,0.00440089,0.0110104,0.0224687,0.0198874,0.00797177,0.00492518,0.010265,0.0188175
2492.94,0.0119244,0.0132993,0.00822098,0.00850882,0.0247794,0.0170299,0.00745527,0.0028698,0.0114985,0.00853076,0.016504,0.0112949,0.00449422,0.00709796,0.00898861,0.0304636,0.0062187,0.00386267,0.0215407,0.0271328,0.00639212,0.0103365,0.0125975,0.0151431,0.00469113,0.0108955,0.0226133,0.0202062,0.0081586,0.00535577,0.0102913,0.0187158
2496.66,0.0118967,0.0130568,0.00824721,0.00836656,0.025498,0.016977,0.00763461,0.00260412,0.0111974,0.0084795,0.0166844,0.0114627,0.0044628,0.00707979,0.00913201,0.0302954,0.00665728,0.0039599,0.0217859,0.0274775,0.00595154,0.0103909,0.0127473,0.0153077,0.0049006,0.0107685,0.0226785,0.0201828,0.00815833,0.00570924,0.0102793,0.0185402
2500.39,0.0120241,0.0132157,0.00803041,0.00829587,0.0251191,0.0171464,0.00775515,0.00242079,0.0110811,0.00876592,0.0165962,0.0116409,0.00445018,0.00711626,0.00907406,0.0300751,0.00684557,0.00367123,0.0216563,0.0274503,0.00608907,0.0105965,0.0130642,0.0154277,0.00502771,0.0111467,0.0227048,0.0201446,0.00861645,0.00564285,0.0104596,0.0186427
2504.12,0.0121477,0.0134159,0.00827162,0.00817355,0.0246159,0.0174455,0.00755973,0.00227983,0.0111619,0.0090008,0.0165101,0.0113988,0.00425398,0.00706089,0.00868426,0.0307178,0.00674195,0.00361022,0.0215319,0.0273748,0.00614762,0.0104402,0.0132367,0.0152205,0.00453308,0.0114013,0.0228494,0.0203808,0.00907648,0.00513377,0.0107465,0.01892
2507.84,0.0121458,0.0134646,0.00877257,0.00821045,0.0248219,0.0176983,0.00803405,0.00216571,0.01169,0.00907828,0.0168362,0.0113672,0.0042564,0.00698495,0.00890711,0.0311449,0.00668789,0.00398753,0.0215039,0.027668,0.00593573,0.0105822,0.0132849,0.0155044,0.00428611,0.0116274,0.0227413,0.0205635,0.00898813,0.00525635,0.0106079,0.019077
2511.57,0.0123141,0.0136598,0.00847725,0.00820175,0.0253841,0.0176422,0.00802869,0.00249579,0.0119832,0.00884019,0.0168496,0.0114317,0.00395553,0.00700423,0.00956632,0.0309593,0.00660603,0.00342919,0.0214008,0.0275887,0.00610081,0.0107992,0.0128835,0.0155736,0.0045727,0.011588,0.0228704,0.0204075,0.00868339,0.00523001,0.0103488,0.0189847
2515.29,0.012461,0.0138842,0.00836454,0.00835888,0.0257217,0.0178562,0.00767043,0.00270259,0.0117891,0.00933699,0.0168234,0.0115733,0.00406462,0.00712913,0.00976566,0.0311393,0.0069311,0.0035329,0.0222268,0.0275985,0.00671636,0.0112388,0.0128596,0.0155599,0.00535664,0.0116731,0.023065,0.0208423,0.00860359,0.00532284,0.0106902,0.0192692
2519.02,0.0123891,0.0135881,0.00862115,0.00857696,0.0255244,0.0178494,0.00786322,0.00215107,0.0117259,0.0095886,0.0166182,0.0116834,0.00455741,0.00699352,0.00930779,0.031516,0.00688331,0.00414521,0.0230831,0.028039,0.00693677,0.0114036,0.0132233,0.0159989,0.00533299,0.0115309,0.0232759,0.0212338,0.00843059,0.00563315,0.0109007,0.0193958
2522.75,0.0125195,0.0135717,0.00939874,0.00851809,0.0257716,0.017967,0.00843689,0.00222348,0.0122347,0.00962313,0.0169008,0.0117779,0.00475995,0.00711154,0.00967883,0.0319771,0.00735234,0.00446594,0.0231041,0.0288545,0.00689082,0.0114668,0.0131294,0.0162854,0.00531064,0.0118536,0.0236032,0.0211275,0.00871292,0.00576885,0.0109199,0.019751
2526.47,0.0127184,0.0137688,0.00940073,0.00833413,0.0259736,0.0185869,0.00877123,0.00272574,0.0123267,0.0097163,0.0172251,0.0119164,0.00442688,0.0071547,0.00997325,0.0323465,0.0072388,0.00408235,0.0228641,0.0292022,0.00669829,0.0113736,0.0129987,0.0160576,0.00533332,0.0117388,0.0236009,0.021023,0.00912844,0.00528511,0.0110717,0.0199439
2530.2,0.0128173,0.0139852,0.00914875,0.00897461,0.026342,0.018977,0.00859644,0.00316808,0.0126923,0.00993833,0.0173169,0.012432,0.00447588,0.00754151,0.00977632,0.0323783,0.00712831,0.00423676,0.0228613,0.028998,0.00693923,0.0116516,0.0137229,0.0158781,0.0055025,0.0117443,0.0236856,0.0215331,0.00961504,0.00538062,0.0113222,0.0196769
2533.93,0.0126027,0.0142476,0.00911163,0.00934664,0.0265936,0.018779,0.0081645,0.00302654,0.0127968,0.00966584,0.0174033,0.0123836,0.00451788,0.00784874,0.00957857,0.0322027,0.00721697,0.0045211,0.0226795,0.029031,0.00714893,0.0115618,0.0139852,0.0160774,0.00557984,0.0119642,0.0237301,0.0215848,0.00969469,0.0056396,0.0113226,0.0196783
2537.65,0.0126206,0.0146746,0.00941298,0.00949171,0.0263136,0.0189637,0.00839288,0.00291799,0.0125844,0.0098767,0.0177392,0.0123273,0.00496471,0.00797622,0.00979331,0.0324207,0.00743688,0.00439047,0.0230016,0.0295148,0.00750312,0.0119484,0.0136225,0.0166201,0.00588204,0.0124771,0.0238067,0.0212594,0.00991931,0.00606916,0.0111875,0.0198589
2541.38,0.0125789,0.0145254,0.00941401,0.00955166,0.0260071,0.0189272,0.00860226,0.00308597,0.0125703,0.0100703,0.0175566,0.0124782,0.00508762,0.00775018,0.00965027,0.0324332,0.00723804,0.0040735,0.0230923,0.0294607,0.00752404,0.0122066,0.0132454,0.0165039,0.00566951,0.012322,0.0238163,0.0212521,0.00952737,0.00608474,0.0108359,0.0197818
2545.11,0.0128594,0.0143416,0.00953982,0.00926955,0.0262125,0.0190379,0.00899972,0.00341737,0.012756,0.0104167,0.0174406,0.012507,0.0052113,0.00753185,0.00974654,0.0324446,0.00711832,0.00447523,0.0230023,0.0293998,0.00753886,0.0121161,0.0135232,0.016325,0.00564389,0.0127059,0.0240427,0.0217432,0.00952626,0.00605319,0.0111544,0.0198655
2548.83,0.0129664,0.0145947,0.00957927,0.00901664,0.0261056,0.0188914,0.00885169,0.00320942,0.0128264,0.0103146,0.0176912,0.0124887,0.00507926,0.00772472,0.0096303,0.0322149,0.00710644,0.00464044,0.0230933,0.0289652,0.00723977,0.0119693,0.0136394,0.0164835,0.00569069,0.012955,0.0242648,0.0218507,0.00997387,0.00614961,0.0114978,0.0199794
2552.56,0.0130414,0.0148128,0.00960563,0.0094156,0.026031,0.018652,0.008885,0.00328473,0.0131282,0.0105911,0.0179889,0.0122471,0.00510983,0.00800933,0.00979294,0.0323961,0.00768708,0.00445537,0.0228046,0.0289113,0.00752563,0.0123901,0.0136872,0.0165607,0.00611913,0.0126436,0.0243288,0.0216927,0.0102669,0.00633606,0.0117858,0.020426
2556.28,0.0127186,0.014602,0.00949763,0.0095446,0.0261132,0.0185671,0.00941269,0.00356543,0.0131882,0.0108358,0.0179425,0.0122133,0.00534762,0.00801312,0.0101169,0.0324977,0.00794966,0.00485842,0.022608,0.0291184,0.00759963,0.0127314,0.0137369,0.0165677,0.0062383,0.0127431,0.0240589,0.0219068,0.0100015,0.00636125,0.0118656,0.0206358
2560.01,0.0129055,0.0146288,0.00968435,0.00952876,0.02606,0.0188396,0.0097492,0.0036062,0.0136566,0.0107439,0.0179097,0.0128031,0.00554535,0.00840642,0.0101877,0.0325469,0.00808065,0.00524057,0.0229685,0.0291873,0.00775728,0.0129096,0.0140201,0.0167344,0.00650763,0.0134505,0.0240605,0.0221111,0.0100052,0.00653076,0.0120079,0.0205235
2563.74,0.0131911,0.0145531,0.00967731,0.00961995,0.0260796,0.0188927,0.00954125,0.00321246,0.0139704,0.0105286,0.0176173,0.0126877,0.00557037,0.00865641,0.0100413,0.032655,0.00758573,0.00492528,0.0228825,0.028972,0.00812575,0.0128961,0.0140314,0.0166621,0.00681284,0.0135226,0.0244366,0.021545,0.0105006,0.0067055,0.0121369,0.0204264
2567.46,0.0131799,0.0149176,0.00981251,0.00975353,0.0265299,0.0190342,0.00986222,0.00322718,0.0137513,0.011116,0.0177589,0.0127,0.00613343,0.00885337,0.0102131,0.0330399,0.00788594,0.00518296,0.0229921,0.0291155,0.008326,0.0127762,0.0142898,0.0166188,0.0068639,0.0138147,0.0243881,0.021382,0.0109043,0.00670696,0.0119206,0.0206536
2571.19,0.0133584,0.015282,0.0097467,0.00970616,0.0265446,0.0192537,0.0102641,0.00344578,0.0136129,0.0113723,0.0181325,0.012867,0.00639392,0.00871831,0.0102977,0.0330116,0.00828626,0.0049666,0.0232434,0.029483,0.00815716,0.0125484,0.014372,0.0165833,0.00667639,0.0141155,0.0243261,0.021443,0.0107544,0.00637472,0.0120457,0.0208183
2574.92,0.0138968,0.0151983,0.00979064,0.00987055,0.0263366,0.0196345,0.0104289,0.00395422,0.014016,0.0117866,0.018309,0.0128639,0.00635236,0.00882996,0.0106783,0.0327156,0.00807055,0.00490394,0.0236014,0.029853,0.00821743,0.0130793,0.0145185,0.0168642,0.0067435,0.0141107,0.0246536,0.0218609,0.0108722,0.00654151,0.0125885,0.021071
2578.64,0.0138515,0.0150151,0.0101662,0.0100686,0.0262717,0.0196638,0.0103087,0.00408169,0.0144235,0.0120235,0.0183937,0.0128891,0.00610765,0.00865092,0.0107815,0.0326177,0.00806661,0.00500777,0.0236904,0.0298384,0.00832785,0.0134625,0.0143259,0.0168263,0.00678873,0.013841,0.0245704,0.0224681,0.0109871,0.00688872,0.0124627,0.021255
2582.37,0.0133577,0.0150777,0.0106479,0.0105544,0.0266511,0.0196648,0.0103719,0.00400479,0.0147711,0.012066,0.0186382,0.0129892,0.00656125,0.00877069,0.0109232,0.0332231,0.00855467,0.00527538,0.0234552,0.0298935,0.00860463,0.0137387,0.0141917,0.0170772,0.00716695,0.0139032,0.0245904,0.022735,0.0114856,0.00749117,0.0125139,0.021297
2586.1,0.0132454,0.0153917,0.0107907,0.010965,0.0273177,0.0195192,0.0105093,0.00430692,0.0146252,0.0116995,0.0187619,0.013116,0.00701775,0.00893271,0.0110192,0.0335015,0.00867792,0.00591039,0.0237369,0.0298277,0.00894105,0.0136594,0.0146189,0.0172838,0.00746132,0.0140005,0.0246807,0.0227353,0.0116648,0.00768891,0.0124824,0.0211149
2589.82,0.01375,0.0155441,0.0108879,0.0112163,0.027423,0.019293,0.0110886,0.00468234,0.0148908,0.0117748,0.0186988,0.0131299,0.00721312,0.00959839,0.0108184,0.0334559,0.00890868,0.00653991,0.0239162,0.0299328,0.009434,0.0139054,0.0149981,0.0174353,0.00754259,0.0143482,0.0246825,0.0228792,0.0117971,0.00811887,0.012702,0.0213198
2593.55,0.0141271,0.0154248,0.0109864,0.0116387,0.0270146,0.0191506,0.0112246,0.00503046,0.0152952,0.0122601,0.018436,0.0131778,0.00716841,0.0103723,0.0107409,0.0334793,0.00913245,0.00642757,0.0237488,0.0301265,0.00976475,0.0142731,0.0149034,0.0174238,0.00758273,0.0145602,0.0244113,0.0225603,0.0120308,0.00839531,0.0129418,0.0215299
2597.27,0.0142803,0.0158002,0.0116682,0.0120928,0.0269842,0.0195881,0.0111552,0.00556626,0.0156054,0.0128491,0.0187789,0.0135896,0.00732426,0.0106723,0.0110135,0.0336852,0.00983903,0.00686889,0.0239032,0.0303148,0.0100452,0.0145677,0.0150564,0.0176406,0.0076565,0.0151675,0.0244341,0.022351,0.0122053,0.00846662,0.013084,0.0215672
2601,0.0140806,0.016034,0.0121143,0.0119916,0.026907,0.0197389,0.0115719,0.00559489,0.0154381,0.0128546,0.0188873,0.0136187,0.00750932,0.010648,0.0113724,0.0336315,0.0102875,0.00745202,0.0239588,0.0302241,0.00988665,0.0146376,0.0151146,0.0177063,0.00771,0.0155055,0.0249777,0.0226033,0.0123989,0.00843147,0.0130098,0.0216762
