Wavenumber,sa22088.11,sa22086.11,sa22084.01,sa22078.01,sa22080.11,sa22075.01,sa22072.01,sa22069.01,sa22086.01,sa22088.01,sa22083.01,sa22077.01,sa22080.01,sa22074.01,sa22071.01,sa22068.01,sa22089.01,sa22084.06,sa22087.01,sa22078.06,sa22080.16,sa22075.06,sa22069.06,sa22072.06,sa22088.06,sa22086.06,sa22083.06,sa22080.06,sa22077.06,sa22074.06,sa22071.06,sa22068.06
2412.3,-0.000544399,0.0194981,-0.000664807,-0.00027846,0.000236278,0.0106443,1.09E-05,0.00212655,0.0255985,0.00160637,0.00376,0.00772048,0.00959466,0.0030147,0.00571594,0.00400216,-0.00126498,0.00592952,0.0227708,0.00533581,0.00995109,0.0149866,0.0125991,-0.000259514,-0.000370577,0.027445,0.00227918,0.005637,0.0104707,0.00261225,-0.00108667,0.00102724
2414.16,-0.00140417,0.0190487,-0.00111905,-0.000139639,5.32E-05,0.0104208,-0.000469111,0.00188668,0.0256346,0.00166079,0.00369699,0.00740944,0.00948682,0.00337586,0.0056926,0.00399172,-0.00155683,0.00603003,0.0229446,0.00519466,0.00990813,0.0149007,0.0127029,-0.000353599,-0.000649205,0.0272862,0.00231716,0.00591511,0.0101358,0.00227802,-0.00103632,0.00158657
2416.03,-0.00116352,0.0190192,-0.000849486,0.000148386,0.000350774,0.00996344,-0.00114584,0.00134056,0.0254678,0.0021119,0.00379344,0.0079564,0.00897466,0.00293333,0.00600326,0.00334065,-0.00140473,0.00588412,0.0232611,0.00511102,0.0104716,0.0151474,0.0128005,-0.000568089,-0.000557247,0.0276609,0.00251189,0.00590179,0.0099997,0.00258145,-0.000587991,0.00199892
2417.89,-0.000626077,0.0190837,-0.000118945,-6.89E-05,0.00102898,0.00939777,-0.00122987,0.000931783,0.025552,0.00198252,0.00377622,0.00807199,0.0088512,0.00225974,0.00607391,0.00291426,-0.000738094,0.00572551,0.022945,0.00525048,0.0105295,0.0149021,0.0127487,-0.000660147,-0.00034023,0.027966,0.00267185,0.00551478,0.0103872,0.00283957,3.32E-05,0.0019826
2419.76,-0.00122255,0.0189098,-0.000259459,-0.000475452,0.000979871,0.00911487,-0.000778666,0.000740448,0.0250527,0.00118492,0.00346084,0.00738152,0.00886352,0.00267235,0.00594915,0.00282711,-0.000357886,0.00552233,0.0219476,0.00519701,0.00973216,0.0147418,0.0121292,-0.000499055,-0.000856544,0.0276297,0.00226513,0.00498745,0.0107126,0.00256141,-0.000190776,0.00188337
2421.62,-0.00269803,0.0182016,-0.00183448,-0.00133638,-1.18E-05,0.00880548,-0.00100788,0.000184733,0.0244518,0.000383899,0.00276105,0.00711341,0.00821675,0.00277778,0.00531902,0.00180666,-0.0011186,0.00497477,0.0210718,0.00460196,0.00904606,0.0150333,0.0112794,-0.000863461,-0.00150329,0.0269517,0.00183263,0.0046211,0.010043,0.00218424,-0.00130717,0.00115792
2423.48,-0.00259168,0.018819,-0.00177498,-0.00134172,-0.000112539,0.00952506,-0.00146064,0.000249946,0.0252331,0.00105141,0.00230586,0.00766781,0.00793271,0.00265176,0.005227,0.00159968,-0.00158352,0.00487113,0.021367,0.00443962,0.00945384,0.0148079,0.0111658,-0.00114502,-0.00149663,0.0266342,0.00213015,0.00485493,0.00931986,0.00197386,-0.00144265,0.000365287
2425.35,-0.00148816,0.0189727,-0.00112743,-0.00102811,4.09E-05,0.00959052,-0.0012753,0.000816052,0.0257718,0.00139121,0.00248068,0.00824688,0.0081928,0.00220805,0.00584397,0.00210116,-0.00166084,0.00525861,0.0219931,0.00458842,0.0101989,0.0140471,0.0115354,-0.000984357,-0.00140401,0.0268451,0.00219842,0.00508659,0.00942646,0.00250047,-0.00107998,0.000804745
2427.21,-0.000750609,0.0182232,-0.00115506,-0.000604313,0.000444715,0.0093625,-0.00120434,0.000953909,0.0253479,0.000972494,0.00333389,0.00832126,0.00927696,0.00212607,0.00607506,0.00231663,-0.00172093,0.00566775,0.0217924,0.0047267,0.0107336,0.0140052,0.0117029,-0.00103699,-0.00119091,0.026932,0.00246889,0.00507103,0.0104143,0.00284981,-0.0012186,0.00125453
2429.08,-0.00135993,0.017836,-0.00134684,-0.000464513,0.000523455,0.00932355,-0.00194525,0.000626309,0.0247772,0.000845477,0.00366545,0.0078859,0.00960567,0.00221306,0.00547495,0.00253461,-0.00208764,0.00544379,0.0210603,0.0049578,0.010458,0.0139655,0.0114086,-0.00142772,-0.00116912,0.0268757,0.00277091,0.00499354,0.0108821,0.00232258,-0.00151004,0.000905617
2430.94,-0.0019524,0.0187594,-0.000729167,0.00010867,0.00101839,0.00921562,-0.00151326,0.00145758,0.0253462,0.00133809,0.00359225,0.00832024,0.00944984,0.00278222,0.00561598,0.00345057,-0.00182575,0.00560391,0.0214846,0.0052961,0.0102218,0.0146742,0.011299,-0.00097951,-0.0010516,0.0269735,0.00307191,0.00518489,0.0107348,0.00231458,-0.00101602,0.00103712
2432.8,-0.00242265,0.0187531,-0.00106355,-1.15E-05,0.000269923,0.00872239,-0.00150272,0.00120502,0.02551,0.00139438,0.0029296,0.00848043,0.00925874,0.00292986,0.00551018,0.00303283,-0.00157486,0.00543174,0.0217531,0.00454755,0.0099428,0.0149405,0.0110133,-0.00106481,-0.00172858,0.026905,0.00320214,0.00499983,0.0104142,0.0022512,-0.00112434,0.0015225
2434.67,-0.00209995,0.0183983,-0.00167202,-0.000379913,-0.000408899,0.00937081,-0.00145228,0.00106923,0.0257487,0.00147394,0.00328132,0.00832296,0.00986454,0.00308247,0.00510256,0.00260372,-0.00119672,0.00555775,0.0218619,0.00432603,0.00981227,0.0147504,0.0113963,-0.000961786,-0.0020399,0.0272728,0.00280449,0.00523221,0.0106601,0.00240496,-0.00153306,0.00228827
2436.53,-0.0016374,0.0183487,-0.00167627,-0.000439624,0.000156916,0.00943806,-0.00154492,0.00166481,0.0261347,0.0008245,0.00406098,0.00792975,0.0100836,0.00312486,0.00525818,0.00315078,-0.000886768,0.00602256,0.0222943,0.0049082,0.00987726,0.01479,0.0119235,-0.000128216,-0.00128706,0.0271638,0.00298994,0.00612091,0.0115371,0.00305501,-0.00152391,0.00246987
2438.4,-0.00187429,0.0173566,-0.00203554,-0.00107298,0.000176419,0.00843346,-0.00262427,0.00155841,0.0255918,0.000265536,0.00290033,0.00763461,0.00896685,0.00231156,0.00519849,0.002442,-0.00170675,0.0050386,0.0215639,0.00434529,0.00881337,0.0139332,0.0112022,-0.0012037,-0.00160303,0.0258804,0.00273883,0.00546075,0.0110309,0.00170872,-0.00252123,0.00105136
2440.26,-0.00237605,0.0162351,-0.00219452,-0.00099072,-0.000556265,0.00847688,-0.00261073,0.00144432,0.0251032,0.00124393,0.00169218,0.00809041,0.00839697,0.00219266,0.00520071,0.00222152,-0.00225734,0.0050503,0.0208419,0.00392525,0.00866185,0.0136229,0.0109479,-0.00227967,-0.00209693,0.025455,0.0019427,0.00479156,0.0106901,0.00120376,-0.00286722,0.000728729
2442.13,-0.00255499,0.0169452,-0.0014328,-0.000302183,-0.00035181,0.00913378,-0.00154502,0.00135862,0.0254761,0.00217004,0.00289075,0.00876683,0.0092725,0.00322868,0.0059806,0.00333207,-0.00187813,0.00622691,0.0213501,0.0049465,0.0102959,0.0144162,0.0116996,-0.00173155,-0.00210953,0.0262381,0.00196186,0.00476995,0.0112271,0.00207369,-0.00192525,0.00102265
2443.99,-0.00235676,0.0180038,-0.00129653,0.000257775,-0.000211663,0.00921551,-0.000985135,0.00137694,0.0255965,0.00205974,0.0039665,0.00894173,0.0101715,0.00358895,0.00661017,0.00389432,-0.00131733,0.00622963,0.0220848,0.00658773,0.0110753,0.0149859,0.0123907,-0.000790246,-0.00117935,0.0270872,0.00285666,0.00495249,0.0115276,0.00258429,-0.00156332,0.00191112
2445.85,-0.00162627,0.0184891,-0.00120257,0.000650925,-0.000164024,0.00907655,-0.000804403,0.00139159,0.0258709,0.00222703,0.00337894,0.0089921,0.00984927,0.003369,0.0065425,0.00384356,-0.00111066,0.00649936,0.0225007,0.00692939,0.0105325,0.01449,0.0126869,-0.000269872,-0.000731495,0.0274914,0.00319682,0.00517233,0.0117915,0.00287613,-0.00185702,0.0027798
2447.72,-0.00195677,0.0172715,-0.00159225,0.00012117,-0.000400266,0.00876666,-0.00136668,0.000632998,0.0261112,0.00162449,0.0024774,0.00832664,0.00926917,0.00307848,0.00572744,0.00339206,-0.00162221,0.00615342,0.021915,0.00604863,0.00984216,0.0133194,0.0119319,-0.000432367,-0.00195115,0.0272363,0.0026135,0.00479067,0.01186,0.00250655,-0.00142528,0.00156119
2449.58,-0.00212474,0.0165473,-0.00144795,0.000295835,-0.000636146,0.00942681,-0.00108836,0.000935973,0.0264266,0.00122418,0.00310313,0.0085268,0.0101036,0.00334239,0.00563469,0.00369545,-0.00182885,0.0055666,0.0215619,0.00590632,0.00961508,0.0135785,0.0115416,-0.000390609,-0.00227364,0.0270705,0.00203567,0.00500797,0.0119844,0.00263951,-0.000236506,0.000796511
2451.45,-0.00240563,0.0166433,-0.00171601,-0.000223762,-0.00128394,0.00910451,-0.00163375,0.000697445,0.0258108,0.001011,0.00297409,0.00890206,0.00955508,0.00252153,0.00575137,0.00302345,-0.00224119,0.00564408,0.021048,0.0058628,0.00869746,0.0141599,0.0118652,-0.0012967,-0.00179136,0.0266499,0.00143598,0.00532164,0.0113636,0.00269144,-0.000713456,0.000812292
2453.31,-0.00222227,0.017326,-0.00195822,-0.000219505,-0.000212788,0.00896072,-0.00214749,0.000920597,0.0260134,0.00104741,0.00284811,0.00934972,0.00942186,0.00225742,0.00628945,0.0028858,-0.00207205,0.0060439,0.0209324,0.00595989,0.00918946,0.0140401,0.0125483,-0.00177847,-0.00103917,0.0269071,0.00218661,0.00567394,0.0113596,0.00286651,-0.00146782,0.000780302
2455.18,-0.00229177,0.0174253,-0.00262658,-4.86E-05,0.000591874,0.00873309,-0.00288105,0.00116144,0.0261426,0.000719999,0.00309505,0.00880048,0.00937204,0.00171323,0.00624234,0.00283969,-0.00249036,0.00663437,0.021057,0.0049967,0.00981241,0.0136848,0.0124703,-0.00171438,-0.00175352,0.0271883,0.00290397,0.00575767,0.012069,0.00311079,-0.00178805,0.000541459
2457.04,-0.00271443,0.0168198,-0.00242665,-0.000698453,-0.000300833,0.00846516,-0.00303059,0.000672094,0.0259346,0.000347606,0.00311615,0.00826445,0.00883526,0.000944678,0.00605113,0.00210492,-0.00316939,0.00702427,0.0212208,0.004453,0.00950505,0.0144286,0.0121994,-0.00208006,-0.00257248,0.0264503,0.00215982,0.0052431,0.0118362,0.00231333,-0.00213244,0.00037342
2458.9,-0.00256363,0.0162968,-0.00175466,-0.00109907,-0.000920263,0.008911,-0.00185192,0.000393873,0.0264205,0.000474505,0.00304946,0.00836844,0.00882654,0.0020807,0.00625259,0.00232392,-0.00292459,0.00632231,0.0213349,0.00540055,0.00987486,0.0154416,0.012323,-0.00193312,-0.00191249,0.0263909,0.00197474,0.00518892,0.0117776,0.00272935,-0.00163847,0.00135205
2460.77,-0.0018722,0.01707,-0.00180503,-0.000235484,-0.000437281,0.00997733,-0.00106617,0.00109127,0.0271489,0.00131941,0.00324973,0.00860338,0.00966658,0.00350676,0.00650669,0.0032237,-0.002616,0.0057012,0.0215231,0.00617646,0.0101582,0.0152506,0.012401,-0.00109987,-0.00160597,0.0271508,0.00276315,0.00538164,0.012157,0.00369488,-0.00126168,0.00183032
2462.63,-0.00190868,0.0172989,-0.00215886,0.000235813,-0.00011477,0.00980149,-0.00173373,0.000987203,0.0274671,0.00236083,0.00323318,0.00883437,0.0100955,0.00292641,0.00676434,0.00371216,-0.00202576,0.00590915,0.0218477,0.00622489,0.00973941,0.0147074,0.0126344,-0.000911146,-0.00160561,0.0272686,0.00327982,0.00579823,0.0125709,0.00376268,-0.00197037,0.00169318
2464.5,-0.002298,0.0171946,-0.00252628,9.77E-06,-0.000613439,0.0087335,-0.00294923,0.000478922,0.0271285,0.00213783,0.00272381,0.00844551,0.00898345,0.00230368,0.00638553,0.00333805,-0.00172319,0.00614173,0.0213292,0.00615781,0.00926976,0.0143701,0.0122281,-0.00184121,-0.00172915,0.026824,0.00245715,0.00537447,0.0125697,0.00263491,-0.00288479,0.00123629
2466.36,-0.00274754,0.0176704,-0.00245461,0.00051403,-0.000904755,0.00852517,-0.00293132,0.00125029,0.0274284,0.0013515,0.00267755,0.00854429,0.00904385,0.00320966,0.00630007,0.00267473,-0.00196399,0.00681302,0.0215032,0.00615047,0.00958264,0.0148548,0.0114221,-0.00181826,-0.00178621,0.0272744,0.00229711,0.00523148,0.012924,0.00271489,-0.0022226,0.00152948
2468.22,-0.00232525,0.0179842,-0.00175501,0.00031284,-0.000425734,0.00882953,-0.0020298,0.00181122,0.0276115,0.00131828,0.00340451,0.00930231,0.0101711,0.00373825,0.00691983,0.00291388,-0.0020832,0.00749693,0.0219862,0.0065339,0.0103269,0.0151917,0.0114794,-0.00128745,-0.00195768,0.0273351,0.0026757,0.00554987,0.0133327,0.00362682,-0.00152709,0.00226196
2470.09,-0.00175779,0.0175018,-0.00184087,-0.000524733,-0.000451044,0.00900553,-0.00199664,0.00135774,0.0272416,0.00119809,0.00388626,0.0094155,0.00963416,0.00313213,0.00685096,0.00345298,-0.00201399,0.00683792,0.0218915,0.00749258,0.0109477,0.014513,0.0121192,-0.001654,-0.00186266,0.0271795,0.00297708,0.00515409,0.0133059,0.00349046,-0.00188248,0.00226373
2471.95,-0.00155109,0.0171507,-0.00199277,-0.000299856,-0.000464747,0.00940281,-0.00171985,0.00131147,0.027647,0.00144227,0.00411919,0.00934972,0.00913534,0.0029134,0.00656244,0.00339601,-0.00194241,0.00620221,0.0218493,0.00722836,0.0109443,0.0142383,0.0123223,-0.00174451,-0.00146166,0.0274819,0.00299382,0.00501677,0.0128314,0.00301322,-0.00207191,0.00218181
2473.82,-0.0019725,0.0171866,-0.00174435,-0.000263967,-0.000254676,0.0090269,-0.000947831,0.000870173,0.0280566,0.00185741,0.00378892,0.00941645,0.00926939,0.00293371,0.00667213,0.00322144,-0.00160763,0.00696931,0.02175,0.00647757,0.0103868,0.0147381,0.0123446,-0.00140834,-0.00157083,0.027812,0.00308968,0.00545533,0.0126235,0.00297653,-0.0017486,0.00232669
2475.68,-0.00219591,0.0178036,-0.00180117,-0.000258487,-4.66E-05,0.00858732,-0.000856207,0.000483804,0.0279328,0.00144605,0.00335932,0.00977633,0.00909201,0.00283103,0.00712833,0.00306577,-0.00128481,0.00689463,0.0218572,0.00628254,0.0097958,0.0150902,0.0120166,-0.00120031,-0.00219705,0.0278985,0.00334365,0.00496501,0.0129307,0.00247932,-0.00198776,0.00114376
2477.55,-0.00202759,0.0178518,-0.00180477,0.000559038,-7.29E-05,0.00904017,-0.0014933,0.000961527,0.0274959,0.00145647,0.003645,0.0101251,0.00917274,0.00285759,0.00757571,0.00355154,-0.00168566,0.00687518,0.0223906,0.00661243,0.00974095,0.0155119,0.011944,-0.000658895,-0.00229494,0.0278975,0.00335766,0.00521613,0.0136801,0.00240079,-0.00213719,0.000953372
2479.41,-0.0015669,0.0175528,-0.00144106,0.00109056,-0.000240063,0.00953321,-0.00170717,0.00141172,0.0275069,0.00201108,0.00413281,0.00973553,0.00982549,0.00310381,0.00736289,0.00384959,-0.00194634,0.00732818,0.0230023,0.00690074,0.010208,0.0153925,0.0125141,-0.000430299,-0.00193197,0.0281857,0.00357919,0.0055941,0.0138026,0.00311952,-0.000996464,0.00212707
2481.27,-0.00214288,0.016755,-0.00181255,0.000279587,-0.000387817,0.00931453,-0.00204475,0.00109515,0.0272134,0.00220271,0.00372182,0.00922296,0.0099037,0.00320223,0.00674062,0.00313498,-0.00184316,0.00686375,0.0225953,0.00663749,0.0102569,0.0144999,0.0123703,-0.00130394,-0.00187803,0.0281901,0.00360648,0.00533237,0.0134734,0.00323934,-0.000166679,0.00181382
2483.14,-0.00221383,0.0170899,-0.00200052,-0.00026185,-0.000179947,0.00950417,-0.00176566,0.00119387,0.027598,0.00248522,0.00423749,0.0102252,0.0102027,0.00406049,0.00693523,0.00357292,-0.00179461,0.0073627,0.0222901,0.00657564,0.0102123,0.0146201,0.0121105,-0.00142098,-0.0018868,0.0281103,0.00371232,0.00553973,0.0145835,0.00298529,-0.000952299,0.000960636
2485,-0.00138685,0.0178009,-0.00201044,2.83E-05,-0.000352427,0.00959974,-0.00134402,0.0013693,0.0286036,0.00233076,0.00457317,0.010939,0.010079,0.0042965,0.0066415,0.00357644,-0.00146061,0.00801089,0.0227144,0.00655825,0.0103371,0.0151891,0.0124623,-0.000151166,-0.00191679,0.0285054,0.0039581,0.00621077,0.0158256,0.00368226,-0.00150335,0.00138584
2486.87,-0.00116061,0.0185949,-0.00164229,0.000494892,0.000231281,0.00991258,-0.00125032,0.00145003,0.0295149,0.00234119,0.00433992,0.011354,0.0103912,0.00464634,0.00673931,0.00327816,-0.000502677,0.00795647,0.0232012,0.00697159,0.010871,0.0158349,0.0127227,0.00041502,-0.00134438,0.0291579,0.0035356,0.00648386,0.0150997,0.00388664,-0.00115044,0.00221736
2488.73,-0.00196245,0.018725,-0.00181889,0.000410228,9.42E-05,0.00968241,-0.00169814,0.00102573,0.0293066,0.00233388,0.00472069,0.0113403,0.010462,0.00508548,0.00761298,0.00366087,-0.000576243,0.00768284,0.0231186,0.0074764,0.0112847,0.0159824,0.0126652,-0.000274917,-0.00064905,0.0294475,0.00296083,0.00616719,0.0141739,0.00272813,-0.00171195,0.00271195
2490.6,-0.0017334,0.018802,-0.00220458,0.000785925,0.000398177,0.00987638,-0.00148191,0.00169845,0.0295862,0.00220696,0.00509382,0.0110812,0.00997949,0.00478755,0.00766757,0.00423531,-0.000841286,0.00743746,0.0233921,0.00784542,0.0113458,0.0157737,0.0130078,-0.000616067,-0.000596997,0.0294768,0.00319826,0.00622027,0.0145609,0.00260139,-0.00249347,0.00276318
2492.46,-0.00158693,0.0185921,-0.00231957,0.000534907,0.000372269,0.00955816,-0.00124686,0.00168704,0.0298001,0.00193109,0.00429491,0.0108788,0.00953259,0.00418368,0.00663724,0.00423192,-0.000572677,0.00677763,0.0233917,0.00741492,0.0109685,0.016051,0.012846,-0.00103851,-0.00104247,0.0293883,0.00350789,0.00646706,0.014751,0.00290424,-0.00225807,0.00181488
2494.32,-0.00141642,0.0190364,-0.00136005,0.000237008,-7.56E-05,0.00951009,-0.00086306,0.00188987,0.0302548,0.00255715,0.00418685,0.0110958,0.0105819,0.0038926,0.00716096,0.00470318,-0.000921703,0.00727176,0.0233185,0.00754611,0.0114515,0.0168443,0.0130428,-0.000811564,-0.0011563,0.0294925,0.00391037,0.00705642,0.0151182,0.00357766,-0.0010945,0.00176423
2496.19,-0.00184704,0.0187976,-0.000816821,-0.000383162,-0.0003633,0.0088201,-0.00151157,0.00166321,0.0298121,0.00221295,0.00389338,0.0108858,0.0107109,0.00338869,0.00788178,0.00401828,-0.00217727,0.00790169,0.0230921,0.00764269,0.0109842,0.01585,0.0133184,-0.000875754,-0.00185552,0.0293124,0.00322169,0.00701846,0.015311,0.00370735,-0.00119692,0.00163358
2498.05,-0.00146219,0.0188253,-0.000569651,-0.000174977,-0.000199648,0.00854426,-0.0019049,0.00133373,0.0297093,0.00204155,0.00413171,0.0113076,0.00990584,0.0037072,0.00861923,0.00379288,-0.00180534,0.00803739,0.0231749,0.00754611,0.0103699,0.014993,0.0130231,-0.00101279,-0.00184275,0.0299518,0.00298592,0.00631881,0.0154294,0.003399,-0.00140217,0.00173224
2499.92,-0.00102879,0.0189832,-0.0011407,0.00048518,-0.000192272,0.00916403,-0.00185156,0.00141201,0.0298074,0.0024313,0.00454862,0.0110454,0.00959889,0.0037949,0.00861025,0.00421072,-0.00112606,0.00776275,0.0233677,0.00734705,0.0105046,0.0154376,0.0125388,-0.000901698,-0.00100649,0.0300979,0.0035893,0.00637054,0.0156901,0.00307089,-0.00115023,0.00263603
2501.78,-0.000883048,0.0194002,-0.00166722,0.000859724,0.000323997,0.0102281,-0.000992343,0.00190102,0.0300788,0.00243816,0.00521771,0.0113702,0.0101235,0.00398157,0.00823717,0.00453805,-0.000732952,0.00802429,0.0237449,0.00749721,0.011028,0.0165838,0.0128993,-0.000552347,-0.00108215,0.0294031,0.00370591,0.00661701,0.0162718,0.00335825,-0.00111155,0.00309816
2503.64,-0.00120042,0.0186983,-0.00193726,0.000105495,0.000132806,0.00992348,-0.00127302,0.00157331,0.0302576,0.00228097,0.00521545,0.0116434,0.0102411,0.00375298,0.00789162,0.00432582,-0.000558288,0.00841898,0.0235667,0.00783513,0.0112806,0.0167678,0.0131895,-4.59E-06,-0.00146679,0.0294176,0.00376233,0.00603501,0.0160531,0.00383735,-0.00119657,0.00266505
2505.51,-0.0017386,0.017732,-0.0021015,-0.000146225,-0.000558804,0.00930082,-0.00130504,0.00147901,0.030059,0.00202382,0.00503054,0.0111837,0.0100416,0.00364514,0.00778588,0.00335363,-0.00134046,0.00851212,0.0233697,0.00769454,0.010826,0.0156375,0.0132634,2.62E-05,-0.0013134,0.0296948,0.00413401,0.00577997,0.0153224,0.00318475,-0.00187533,0.00182022
2507.37,-0.00192027,0.0180586,-0.00155947,0.00014918,-0.000683576,0.0097127,-0.0007431,0.00176651,0.0302779,0.00190557,0.0047306,0.0111234,0.0101147,0.00391853,0.00773915,0.00296143,-0.00191259,0.00835387,0.0240124,0.00752568,0.0108601,0.0153361,0.0133563,-0.000269744,-0.000832858,0.0299017,0.00432704,0.00653031,0.0154367,0.00325213,-0.00189961,0.00159004
2509.24,-0.00253933,0.0182833,-0.00153671,-0.000188898,-0.000752535,0.00944159,-0.00155529,0.00113093,0.0301574,0.00191382,0.00389096,0.0111091,0.0101245,0.00350115,0.00696508,0.00305336,-0.00225522,0.00754051,0.0236095,0.00692947,0.0107241,0.0147273,0.012816,-0.000801676,-0.00109816,0.0293177,0.00326685,0.00595308,0.0148358,0.00320118,-0.00206972,0.00126099
2511.1,-0.00294049,0.0181303,-0.00176653,-0.000735236,-0.00032943,0.00903535,-0.00249129,0.000724478,0.0299585,0.0018586,0.00389213,0.0110512,0.0100822,0.00323795,0.00712517,0.0031889,-0.00153101,0.00723506,0.0231712,0.00658271,0.00985045,0.0149249,0.0128576,-0.00127018,-0.00136036,0.0292815,0.00342556,0.0053777,0.0145677,0.00312489,-0.0019929,0.00127976
2512.97,-0.001476,0.0192836,-0.000478918,9.77E-05,0.00128385,0.00989136,-0.0011314,0.00199812,0.0310525,0.0024698,0.00494386,0.0123984,0.011265,0.00477386,0.00820093,0.00451974,-0.000315506,0.00850682,0.0243276,0.00797573,0.0107817,0.0167945,0.0135745,-0.000583891,-0.000340598,0.0310826,0.00518359,0.00646664,0.0159056,0.00419341,-0.000331885,0.00250114
2514.83,-0.00136092,0.0190715,-0.000750001,4.22E-05,0.000604263,0.00938772,-0.00141884,0.00134968,0.0309882,0.00226066,0.00451123,0.0122493,0.0107449,0.00482831,0.00781359,0.00468686,-0.00182549,0.0086238,0.0237687,0.00846208,0.0112219,0.0164456,0.0128275,-0.00056817,-0.000670312,0.0311446,0.00436361,0.00675074,0.0160486,0.00375346,-0.000470214,0.00275173
2516.69,-0.00196602,0.0188696,-0.00178089,-0.000413034,-0.000333545,0.0091142,-0.00226405,0.000581377,0.0301283,0.00156802,0.00438311,0.0111806,0.00964984,0.00410243,0.00774694,0.00394975,-0.00255872,0.00831206,0.0228697,0.00826832,0.0102435,0.0155247,0.0119941,-0.000719928,-0.00189428,0.0299214,0.00315677,0.00601176,0.0155128,0.00323875,-0.00177586,0.0020004
2518.56,-0.00183118,0.0190175,-0.00223481,-0.000797908,-0.000667032,0.00907906,-0.00200253,0.000971433,0.0299032,0.000684046,0.00463284,0.0104851,0.00954241,0.00342115,0.0074158,0.0033225,-0.00210845,0.00858899,0.023207,0.00821037,0.0103594,0.0149024,0.0119145,-0.000651968,-0.00253935,0.0291926,0.00387029,0.00536305,0.0149953,0.00347739,-0.00221784,0.00161615
2520.42,-0.00167393,0.0191774,-0.00187773,-0.000567374,-0.000142832,0.00932089,-0.0016048,0.00154195,0.0311411,0.00151642,0.00517591,0.0115176,0.0101482,0.00354405,0.00720668,0.00396698,-0.00116334,0.00894753,0.0241439,0.00850409,0.0116338,0.0153419,0.0128989,-0.000489598,-0.00194435,0.0294608,0.00494121,0.00627848,0.0151669,0.00415304,-0.00145151,0.00233095
2522.29,-0.00183329,0.0190288,-0.0014381,-0.000113561,0.000181994,0.00921637,-0.00211135,0.00171477,0.0320883,0.0022502,0.00495688,0.0123903,0.0100282,0.00385363,0.00751216,0.00487096,-0.000371918,0.00879035,0.0248936,0.0081397,0.0117266,0.0162139,0.0131425,-0.000525784,-0.00144513,0.0295862,0.00447492,0.00669838,0.0157473,0.00443753,-0.00100622,0.00264767
2524.15,-0.00231239,0.0185297,-0.00126721,0.000166916,-0.000237092,0.00886147,-0.00241567,0.00145754,0.0319592,0.00135895,0.00423813,0.0123012,0.0101349,0.00307952,0.00771877,0.00494245,-0.000418077,0.00897661,0.0251125,0.00761599,0.0110204,0.0160076,0.0129205,-0.000775556,-0.00200772,0.0294838,0.0038682,0.00594463,0.0159056,0.00401728,-0.00137217,0.00155375
2526.02,-0.00256239,0.0182585,-0.00163912,-0.000148701,-0.000594812,0.00857373,-0.00202339,0.000863712,0.0310795,0.000332496,0.00432741,0.0126065,0.0100355,0.00287666,0.00752032,0.00427594,-0.00108348,0.00865379,0.0241628,0.0075778,0.0103034,0.0151324,0.0130176,-0.00118077,-0.00235676,0.0298489,0.00402811,0.005785,0.0160145,0.00378799,-0.00151018,0.00146964
2527.88,-0.00193836,0.0186373,-0.0020477,-0.000403912,-0.000775596,0.0087164,-0.00185728,0.000476494,0.0309478,0.000360977,0.00402215,0.01268,0.00952606,0.00328699,0.00724034,0.00356421,-0.00161003,0.00792351,0.0228216,0.0074532,0.00970142,0.0145191,0.0122905,-0.00103498,-0.00187266,0.029594,0.00349705,0.00569376,0.0155483,0.00351594,-0.00172931,0.00144977
2529.74,-0.00154325,0.0189868,-0.00143027,-0.000126495,-0.000785501,0.00930092,-0.0014814,0.000726921,0.0314955,0.00128047,0.00390206,0.0130307,0.00988202,0.00366595,0.00830083,0.00399094,-0.00157713,0.00846152,0.0233891,0.0083413,0.0103289,0.0157362,0.0124007,0.000282644,-0.00119937,0.029806,0.0036468,0.00617306,0.0153724,0.00373627,-0.00147403,0.00164113
2531.61,-0.00183211,0.0190193,-0.000861291,0.00064312,-2.21E-05,0.0101264,-0.000828565,0.000931238,0.0323074,0.0012372,0.00433462,0.0132032,0.0108967,0.00451209,0.00933442,0.0047926,-0.00137349,0.00937624,0.0248374,0.00908676,0.0113542,0.0169234,0.0132525,0.00041257,-0.00077238,0.0306856,0.00472096,0.00673325,0.0155448,0.00376142,-0.000930462,0.0026045
2533.47,-0.00197164,0.0186185,-0.00160923,0.000235028,0.000188741,0.00955934,-0.00157554,0.00101259,0.0320887,0.000129322,0.00421506,0.0116222,0.0103526,0.00424473,0.00855303,0.0039393,-0.00134468,0.0094204,0.0245648,0.00875544,0.0111104,0.0165343,0.0131634,-0.000822459,-0.000508267,0.0308535,0.00506738,0.00623965,0.0152782,0.00353988,-0.00083859,0.00260145
2535.34,-0.00140728,0.0190653,-0.00164666,-0.000330764,0.000462448,0.00924676,-0.00201791,0.00169119,0.0324151,0.000395856,0.00450179,0.0111414,0.0098347,0.00378528,0.00825084,0.00338479,-0.000932036,0.00917906,0.0241247,0.00903739,0.0111941,0.016115,0.0130635,-0.000768102,-0.000135898,0.0304973,0.0046405,0.00621727,0.0154518,0.00370114,-0.00073412,0.00262577
