Wavenumber,sa22087.10,sa22089.10,sa22085.05,sa22082.00,sa22079.05,sa22076.05,sa22073.05,sa22070.05,sa22089.06,sa22087.06,sa22085.01,sa22081.01,sa22079.01,sa22076.01,sa22073.01,sa22070.01
2283.67,0.013334,0.00375735,0.00472981,0.00533388,0.000635169,0.0033996,0.00343914,0.00402891,0.00178256,0.0165046,0.00212206,0.00335508,0.00154846,0.00672577,-0.000200113,0.00226199
2285.53,0.0129838,0.0046604,0.00617752,0.0053704,0.00148862,0.0042607,0.00355645,0.00491005,0.00202718,0.0168884,0.00215765,0.00343234,0.00129481,0.00685418,5.21E-05,0.00229417
2287.4,0.0130397,0.00524531,0.00683674,0.00551966,0.00167093,0.00518094,0.0033575,0.00490084,0.0029627,0.0172656,0.00268928,0.00429281,0.0011054,0.00659131,0.000255452,0.00188384
2289.26,0.0138322,0.00465276,0.00700659,0.00600541,0.00151192,0.00452839,0.00312552,0.00487823,0.00330299,0.0173614,0.00313036,0.00490731,0.00113618,0.0066343,0.000428584,0.00141108
2291.12,0.0140515,0.00389295,0.00653129,0.00578646,0.000721713,0.00329855,0.00259921,0.0045644,0.00286597,0.0169958,0.00313185,0.00375638,0.00126514,0.0063973,0.000665198,0.000902745
2292.99,0.013042,0.00408882,0.00585872,0.00514372,0.000201607,0.00326557,0.00247155,0.00381807,0.00231337,0.0162776,0.00264842,0.0026673,0.000883509,0.00638289,0.000567419,0.000545194
2294.85,0.0138495,0.00463046,0.00667133,0.0055022,0.00100057,0.00431722,0.00342543,0.0043823,0.00254401,0.0160569,0.00285452,0.00321157,0.000981644,0.006488,0.00111352,0.00137116
2296.72,0.0153805,0.00543479,0.00796069,0.00635047,0.00255035,0.00508305,0.00443812,0.00540317,0.00352937,0.0166489,0.00403288,0.00413659,0.00200625,0.00702266,0.00199502,0.00258424
2298.58,0.0155076,0.00587161,0.00846744,0.00646718,0.00360743,0.00529663,0.00443069,0.00536835,0.00417486,0.0171858,0.00530535,0.00462357,0.00282623,0.0081464,0.00231808,0.00327053
2300.45,0.0153632,0.00636647,0.00860364,0.00685908,0.00468889,0.0054158,0.00466389,0.00538314,0.00392119,0.0177859,0.00507363,0.00520635,0.00318085,0.00834906,0.00291085,0.00361551
2302.31,0.0153451,0.0059321,0.00803173,0.0068248,0.00475075,0.00512957,0.00522864,0.00528405,0.00321643,0.0172264,0.00399605,0.00507063,0.00275154,0.00698823,0.00322404,0.00295742
2304.17,0.0146674,0.00506136,0.00709123,0.00644998,0.00338141,0.00434293,0.00534118,0.0045717,0.00281756,0.0162054,0.00392044,0.00401464,0.00244848,0.00556504,0.00270427,0.00214702
2306.04,0.0142709,0.00560741,0.00782171,0.00672952,0.00323942,0.0043534,0.00529329,0.00468836,0.00331541,0.0165928,0.00470557,0.00391544,0.00294449,0.00598997,0.00270775,0.00266897
2307.9,0.0142444,0.00575391,0.00861636,0.00694242,0.00351684,0.00455676,0.00543153,0.00481248,0.00344361,0.0166259,0.00476958,0.00421028,0.00301725,0.00653547,0.0030294,0.00264433
2309.77,0.0146968,0.00535576,0.00819749,0.00679945,0.0034817,0.00503227,0.00544904,0.00456628,0.00344897,0.0165505,0.0046263,0.00382936,0.00325117,0.00655392,0.00323678,0.00241461
2311.63,0.0149978,0.00541822,0.00815619,0.00647399,0.00333967,0.00519561,0.00545542,0.00460514,0.00351462,0.0169997,0.00373192,0.00321334,0.00309699,0.00685369,0.00295689,0.00214917
2313.49,0.014242,0.00524808,0.00824362,0.0057439,0.00300413,0.00441978,0.00507032,0.00445482,0.00342451,0.0172722,0.00339287,0.00258444,0.00219085,0.00663205,0.00221855,0.00189789
2315.36,0.014135,0.00512309,0.00812008,0.00553562,0.0033389,0.00468163,0.00481054,0.00452165,0.00329847,0.017114,0.00415458,0.00298195,0.00167075,0.00680441,0.00224634,0.00216538
2317.22,0.0141404,0.00556896,0.00801716,0.00601889,0.00435444,0.00537798,0.00519509,0.00518331,0.00358992,0.0167336,0.00433071,0.00435624,0.00197819,0.00754221,0.00274724,0.00258911
2319.09,0.014331,0.00595414,0.00806885,0.00671942,0.00445515,0.0060359,0.00567244,0.00589342,0.00398668,0.017431,0.00506258,0.00497075,0.00325307,0.00792835,0.00282716,0.00303801
2320.95,0.0149174,0.00538467,0.00793043,0.0071403,0.0035611,0.005575,0.0055123,0.00549227,0.00370826,0.0175726,0.00527009,0.00456452,0.00351707,0.00756248,0.0027857,0.0029276
2322.82,0.0153806,0.00567517,0.00829552,0.00706962,0.00369021,0.00479929,0.00564449,0.00470935,0.00416372,0.0172434,0.00507707,0.00456591,0.00311155,0.00688488,0.00275728,0.00274811
2324.68,0.0150998,0.0062378,0.00911338,0.00647986,0.00422393,0.00531903,0.00640877,0.00516081,0.00448536,0.0179516,0.00549511,0.0048568,0.0039308,0.00710968,0.00300202,0.00356671
2326.54,0.0148816,0.00602978,0.0094786,0.00653309,0.00437857,0.00566602,0.00658483,0.00572057,0.00410673,0.0182791,0.00530659,0.00435691,0.00389621,0.00749077,0.00348581,0.0035375
2328.41,0.0148254,0.00582728,0.00942378,0.00668893,0.00409291,0.00503767,0.00625967,0.0056361,0.00391924,0.0174057,0.00499935,0.00382513,0.00309419,0.00712955,0.00364896,0.00269367
2330.27,0.0150653,0.00628385,0.00982366,0.00720353,0.00452714,0.00496407,0.00623651,0.00612622,0.00421173,0.0169405,0.0054465,0.00454397,0.00349153,0.00700241,0.00427962,0.00305571
2332.14,0.01539,0.00668563,0.00972219,0.00712674,0.00534672,0.005103,0.00671529,0.00625991,0.00456789,0.0177196,0.00602398,0.00474385,0.00419953,0.00757038,0.00489109,0.00371941
2334,0.0151596,0.0066002,0.00909154,0.00658774,0.00492273,0.00518651,0.00652509,0.00531274,0.00448012,0.0178218,0.00593659,0.00413043,0.00392428,0.00806734,0.003818,0.00310367
2335.87,0.0146154,0.00598312,0.00843602,0.00617414,0.00400484,0.00469822,0.00542175,0.00404592,0.00434633,0.0174822,0.00498798,0.00326633,0.00312385,0.00714876,0.00201605,0.00213085
2337.73,0.0144949,0.00541287,0.008561,0.00587005,0.00335474,0.00412004,0.0050057,0.00381489,0.00365039,0.0179629,0.00454046,0.00296755,0.00249519,0.00608538,0.00154857,0.002258
2339.59,0.0149013,0.00567219,0.00903898,0.00614547,0.00373634,0.00489861,0.00551463,0.00444638,0.00363695,0.0182516,0.00488868,0.0040874,0.00340004,0.00667955,0.00285282,0.00288259
2341.46,0.0154026,0.0064637,0.00897614,0.00708293,0.00482527,0.00637262,0.00593225,0.00508999,0.00438156,0.0183459,0.00553757,0.00509223,0.00446396,0.00752125,0.00388596,0.00284361
2343.32,0.0154612,0.00616782,0.00870776,0.00694718,0.00462415,0.00635195,0.00592011,0.00527977,0.00443602,0.0183364,0.00567109,0.00493508,0.00392948,0.00719811,0.00334901,0.00276479
2345.19,0.0151106,0.00522388,0.00862754,0.00582629,0.0033712,0.00518999,0.00554081,0.00486298,0.00399982,0.018756,0.00520869,0.00447454,0.0031144,0.00684953,0.00275805,0.00259873
2347.05,0.0145395,0.00465505,0.00830143,0.00517603,0.00301199,0.00412167,0.00481994,0.0043205,0.00375691,0.0184801,0.00429336,0.00369056,0.0028049,0.00671278,0.00261122,0.00210878
2348.91,0.0148909,0.00547453,0.00892394,0.0061897,0.00422418,0.00457762,0.00593181,0.00455597,0.00442667,0.0178928,0.00467956,0.00383623,0.00319648,0.00716384,0.00375629,0.00270118
2350.78,0.0150743,0.0070887,0.0103248,0.00672496,0.00579674,0.00519808,0.00734234,0.00507693,0.00489866,0.0171107,0.0060443,0.0050068,0.00389722,0.00746722,0.00501197,0.00345554
2352.64,0.0147968,0.00830515,0.0111938,0.00682623,0.00642619,0.00527688,0.00743481,0.00530304,0.00539657,0.0168999,0.00644614,0.00529465,0.00444471,0.00740923,0.00487407,0.00358867
2354.51,0.0146008,0.00774585,0.0109591,0.00665586,0.00573783,0.00511557,0.00703844,0.00494253,0.00487757,0.0172515,0.00613253,0.00454802,0.00423863,0.00691583,0.00370971,0.00304882
2356.37,0.0152537,0.0067165,0.00988795,0.00664378,0.00550903,0.00560868,0.00709666,0.00513149,0.00419758,0.0176784,0.0058297,0.00480828,0.00368149,0.00685566,0.00357893,0.0030253
2358.24,0.0153613,0.00588735,0.00860808,0.00632041,0.005199,0.00580245,0.00673219,0.00515223,0.0043724,0.0175469,0.00559115,0.0045248,0.00361821,0.00746705,0.00361985,0.00317407
2360.1,0.0157993,0.00566914,0.00906338,0.00640839,0.0042712,0.00596047,0.00690502,0.00516183,0.00451759,0.017991,0.00571461,0.00398494,0.00378472,0.00753276,0.00344536,0.00294263
2361.96,0.016197,0.00641434,0.00923572,0.00647856,0.00411452,0.00567974,0.00669402,0.00561977,0.00410228,0.01923,0.00559412,0.00370278,0.00335912,0.00734874,0.0037456,0.00267355
2363.83,0.0152935,0.00606768,0.00845751,0.00645148,0.00318412,0.00519735,0.00551229,0.00524052,0.00302133,0.019796,0.00421078,0.00379303,0.00306841,0.00749484,0.00326776,0.00212459
2365.69,0.0138626,0.0045497,0.00752137,0.00565758,0.00177453,0.00490078,0.00412747,0.00368151,0.0021864,0.0192294,0.00331251,0.00337696,0.0024228,0.00715326,0.00227881,0.000968669
2367.56,0.0146681,0.00485169,0.00766811,0.00471919,0.00216133,0.00485964,0.00376466,0.00327575,0.00204054,0.0181096,0.00315042,0.00304164,0.00182181,0.0066638,0.00168229,0.00078561
2369.42,0.0151741,0.00488297,0.00757908,0.0043647,0.00180672,0.00442435,0.00393132,0.00346005,0.00243289,0.0176354,0.00244682,0.00257063,0.00143552,0.00602101,0.000686457,0.0013808
2371.29,0.015256,0.00416213,0.00676515,0.00507423,0.00203764,0.00445717,0.00376282,0.00328572,0.00284605,0.018491,0.00230145,0.00269776,0.001737,0.0058675,0.000757265,0.00200082
2373.15,0.0156271,0.00457379,0.00675294,0.00617351,0.00362846,0.00496203,0.00386077,0.00362242,0.00353645,0.0192536,0.00363512,0.0032266,0.00263333,0.00642013,0.00169755,0.00210138
2375.01,0.0160073,0.00553285,0.00780651,0.00674244,0.00387674,0.00534482,0.00495277,0.00470129,0.00383977,0.0200515,0.00489362,0.00363339,0.00294704,0.00723202,0.0023724,0.00230315
2376.88,0.015833,0.00497645,0.00827646,0.00654856,0.00292222,0.00497042,0.00550245,0.00485294,0.00372059,0.0200911,0.0043378,0.00322745,0.00308062,0.00716725,0.00205924,0.00198468
2378.74,0.0162453,0.00554747,0.00871422,0.00713415,0.00356176,0.00506928,0.00581141,0.00549132,0.00411917,0.0196449,0.00431087,0.00358058,0.00387608,0.00752094,0.00196409,0.00193371
2380.61,0.0163508,0.00622954,0.00873555,0.0073028,0.00420385,0.00534504,0.00604274,0.00574837,0.0043134,0.0198802,0.00459802,0.00435122,0.00407495,0.00785542,0.00226832,0.00228318
2382.47,0.0158864,0.00630871,0.00861512,0.00660726,0.00448265,0.00565936,0.00618429,0.00534522,0.00461533,0.0199377,0.00521912,0.00455606,0.00365098,0.00761265,0.00287828,0.00237607
2384.34,0.0156818,0.00641707,0.00888072,0.00609114,0.00440035,0.00573084,0.00645526,0.00527497,0.00450753,0.0197891,0.00575494,0.00429429,0.00341682,0.00734653,0.00349633,0.00224579
2386.2,0.0158184,0.00690706,0.0091404,0.00603265,0.00414334,0.00590087,0.00627153,0.00558103,0.00428564,0.0197115,0.00562899,0.00420371,0.00321949,0.00737407,0.00360933,0.00237824
2388.06,0.0161364,0.00697829,0.00950612,0.00642195,0.00493545,0.00593071,0.00630459,0.00572864,0.00494075,0.0198525,0.00553565,0.00477221,0.0034152,0.0074075,0.00366158,0.00322327
2389.93,0.0164483,0.00684197,0.00952108,0.00694682,0.00557672,0.00585874,0.00722305,0.00556855,0.0054337,0.0200209,0.00572785,0.00523932,0.00383262,0.00751039,0.00405246,0.00362829
2391.79,0.0163971,0.00727328,0.00939437,0.00682131,0.00496458,0.00578155,0.00735634,0.00500391,0.00553968,0.0196689,0.00587692,0.00491593,0.00403611,0.00731107,0.00392283,0.00306929
2393.66,0.0164237,0.00741903,0.00954817,0.00636206,0.00470017,0.00572721,0.00614181,0.00494064,0.00479279,0.0193407,0.00578425,0.0043854,0.00397495,0.00729774,0.00325373,0.00280816
2395.52,0.0162449,0.00637056,0.00918901,0.00602466,0.00430614,0.00530152,0.00512783,0.00422491,0.00377708,0.0190569,0.00502769,0.00379447,0.00357176,0.00689588,0.00270609,0.0022705
2397.38,0.0161748,0.00574631,0.00897651,0.00592196,0.00370903,0.00512271,0.00556466,0.00406823,0.00399581,0.0194096,0.00473711,0.0039192,0.00383585,0.00658536,0.0025366,0.00253586
2399.25,0.0158874,0.00613096,0.00919723,0.00581984,0.00413681,0.00584428,0.00677146,0.00528503,0.00499118,0.0202745,0.00541285,0.00436126,0.00398479,0.00706926,0.00271209,0.00376161
2401.11,0.0158816,0.00623358,0.00973406,0.00610506,0.0047871,0.00572145,0.00680461,0.00584087,0.00485234,0.0202724,0.00557224,0.0041588,0.00346765,0.00745389,0.00290793,0.00393735
2402.98,0.015711,0.00606545,0.00973239,0.00610226,0.00452565,0.0048355,0.00562377,0.0048178,0.0040533,0.0194557,0.00490107,0.00399252,0.00313532,0.00741085,0.00244611,0.00282116
2404.84,0.0153306,0.00587915,0.00890603,0.00610938,0.00398647,0.00442029,0.00521479,0.00430324,0.00398372,0.0190518,0.00428014,0.00399574,0.00281222,0.00690231,0.00264242,0.00230736
2406.71,0.0149159,0.00557316,0.00825764,0.00589712,0.00370481,0.00432285,0.00513712,0.00430369,0.00452466,0.018967,0.00429416,0.00339092,0.00287615,0.00628796,0.00269646,0.00244875
2408.57,0.0148,0.00569138,0.00852206,0.00596266,0.00377963,0.00427662,0.00511474,0.00437729,0.00479169,0.0188209,0.00479141,0.00314499,0.00316553,0.00673241,0.00197519,0.00217036
2410.43,0.014803,0.00632069,0.0085852,0.00648659,0.00383647,0.00468714,0.0050914,0.00455671,0.0045237,0.0186094,0.00545113,0.00367192,0.00354339,0.00750857,0.00235713,0.00240303
2412.3,0.0150004,0.00610828,0.00870429,0.00636142,0.00352068,0.00454313,0.00533631,0.00457641,0.00416106,0.0184048,0.0049487,0.00361948,0.0032945,0.00750424,0.00262793,0.00261704
2414.16,0.0153508,0.00574428,0.00902408,0.00608075,0.00345287,0.00461878,0.00541734,0.00473585,0.00429893,0.0185647,0.00419585,0.00352675,0.0029458,0.00755299,0.00275736,0.00235968
2416.03,0.0152664,0.00607234,0.00914397,0.00687125,0.00428363,0.00517626,0.00587193,0.00510215,0.00514811,0.0188167,0.00479228,0.00412331,0.00298106,0.00774476,0.00303781,0.00279245
2417.89,0.0147414,0.00629937,0.00873665,0.00738981,0.00453123,0.00534072,0.00629854,0.00537902,0.00516959,0.0184943,0.00496212,0.00453249,0.00281476,0.00790223,0.00295544,0.00286797
2419.76,0.0146712,0.00641613,0.00846997,0.00716463,0.00464667,0.005654,0.00606687,0.00572755,0.00469334,0.0184415,0.00463811,0.00458249,0.00367339,0.00766773,0.00326039,0.00258173
2421.62,0.0149919,0.00646637,0.00824382,0.00637533,0.00465435,0.00560321,0.00537713,0.0055496,0.00437427,0.018493,0.00454531,0.00446729,0.0043498,0.00702445,0.00343985,0.00282077
2423.48,0.0154493,0.00629087,0.00837561,0.00596927,0.0041399,0.0053045,0.00551041,0.00522185,0.00439549,0.0184891,0.00479757,0.00420034,0.00395335,0.00708553,0.00291642,0.00302324
2425.35,0.0149773,0.00628287,0.00840545,0.00551257,0.00380493,0.00506023,0.00594037,0.00533605,0.00436741,0.0178497,0.00507309,0.00404595,0.00377286,0.00748005,0.0026685,0.00321452
2427.21,0.0143112,0.00594527,0.00754407,0.00557644,0.00303827,0.00483572,0.00583873,0.00552822,0.00413769,0.0169129,0.00490921,0.00357732,0.00335146,0.00684641,0.00253414,0.00272181
2429.08,0.0143907,0.0053281,0.00718376,0.0053253,0.00273016,0.00479943,0.00526049,0.00521745,0.0037064,0.0169087,0.00447739,0.00345477,0.00301585,0.00597358,0.00198515,0.00185968
2430.94,0.0148097,0.00619999,0.00851221,0.00596533,0.00393539,0.00572377,0.00600213,0.00542817,0.00393258,0.018015,0.00489717,0.00401158,0.00313999,0.00661957,0.00243504,0.00254464
2432.8,0.0147212,0.00672062,0.0094923,0.00680292,0.00429108,0.00587709,0.00686205,0.00540076,0.00468568,0.0184411,0.00551613,0.00419674,0.00338116,0.00761997,0.0035297,0.00282965
2434.67,0.01487,0.00605865,0.00914093,0.00618052,0.00329091,0.00515428,0.00580277,0.00485122,0.00445379,0.0175239,0.00479292,0.00366475,0.00363055,0.00745129,0.00310575,0.00186216
2436.53,0.0143907,0.0047266,0.00797625,0.00519783,0.00266228,0.00455144,0.00440701,0.00382196,0.0031558,0.0163415,0.00367902,0.00272306,0.00280771,0.00603362,0.00183531,0.00122045
2438.4,0.0138516,0.00549782,0.00779746,0.00536392,0.00328263,0.0045658,0.00494061,0.00344094,0.00295772,0.0169188,0.00410226,0.00292437,0.00268925,0.00560399,0.00172492,0.00197729
2440.26,0.0141167,0.0071393,0.00838271,0.00622129,0.00372304,0.00514537,0.0058518,0.00399299,0.00414293,0.0172513,0.00505054,0.00379454,0.00363597,0.00649404,0.00285891,0.00298315
2442.13,0.0143965,0.00699687,0.00861587,0.00645074,0.00394108,0.00556622,0.00568235,0.00473133,0.00467855,0.0168191,0.0055118,0.00412861,0.00353343,0.00689721,0.00359499,0.00318458
2443.99,0.0148944,0.0065954,0.00845536,0.00595766,0.00416646,0.00533893,0.00544463,0.00533889,0.00470433,0.0169232,0.0053267,0.00377417,0.00278757,0.00677389,0.00344599,0.00265256
2445.85,0.0151184,0.00643134,0.00856467,0.00563588,0.00422146,0.00427472,0.00575627,0.00533091,0.00488308,0.0171349,0.00497586,0.00365261,0.0030327,0.00662716,0.00339881,0.00269666
2447.72,0.0140603,0.00602578,0.00739088,0.0046763,0.00359925,0.00354292,0.00525863,0.00463537,0.0046331,0.0167171,0.00418192,0.00323195,0.00269043,0.00544198,0.0028417,0.0021488
2449.58,0.0135276,0.00608449,0.00699993,0.00476443,0.00351946,0.00386832,0.00526943,0.00406103,0.00464172,0.0164105,0.00388989,0.00308072,0.00214163,0.00556911,0.00256879,0.00186362
2451.45,0.013936,0.00621694,0.00898975,0.00668646,0.00450895,0.00529857,0.00606878,0.0046804,0.00475878,0.0172093,0.00492567,0.00432121,0.00281617,0.00695122,0.0032651,0.00235528
2453.31,0.0144787,0.00592484,0.0100304,0.00755429,0.00470518,0.00562041,0.0063275,0.00622904,0.00479928,0.0177995,0.00588196,0.00518703,0.00333957,0.0068995,0.00346052,0.00292878
2455.18,0.0147184,0.00487323,0.00959925,0.0066902,0.0041341,0.00507184,0.00590551,0.00629261,0.00458221,0.0171246,0.00562944,0.00477958,0.00344433,0.00613362,0.00363528,0.00330814
2457.04,0.0148544,0.00515519,0.00919732,0.00634883,0.00459264,0.00570535,0.00576069,0.00546254,0.00414293,0.0166118,0.00500226,0.00452194,0.00414889,0.00640227,0.00413288,0.00337
2458.9,0.013575,0.00581056,0.0087303,0.00646183,0.00436471,0.00534345,0.00535673,0.00488604,0.00391101,0.0163176,0.00477688,0.00377118,0.00359563,0.00613471,0.00322311,0.00286391
2460.77,0.0128234,0.00602147,0.00842561,0.00588595,0.00395237,0.0039413,0.00539024,0.00432718,0.00358844,0.0163419,0.0045272,0.00299376,0.00323457,0.00583341,0.00240722,0.00245783
2462.63,0.0133385,0.00622658,0.00890101,0.00648455,0.0047817,0.00392459,0.00576185,0.00471689,0.0037572,0.0168448,0.00480702,0.00332742,0.00410481,0.00686699,0.00308546,0.00292115
2464.5,0.0134806,0.00623294,0.00950389,0.00670777,0.00429906,0.00439728,0.00542503,0.00523047,0.00448161,0.0167956,0.00509333,0.00368563,0.0039112,0.00734616,0.00328556,0.00294683
2466.36,0.0138789,0.00604204,0.00920449,0.00574106,0.00342053,0.00469246,0.00575234,0.00515057,0.00499728,0.0166104,0.00527904,0.00341212,0.00345514,0.00683175,0.00341205,0.00258022
2468.22,0.0143483,0.00646328,0.00873453,0.0054934,0.0036478,0.00538297,0.00619593,0.0047,0.00485003,0.0169606,0.00544659,0.00343379,0.00295766,0.00632087,0.00328573,0.00228435
2470.09,0.0139211,0.00607911,0.00861753,0.00574568,0.00387549,0.0051759,0.00574173,0.00398117,0.00388945,0.0167924,0.00485237,0.00344024,0.00235732,0.00593386,0.00317834,0.0020053
2471.95,0.0140356,0.00556322,0.00890451,0.00579534,0.00430299,0.00465209,0.00580205,0.00409171,0.00369834,0.016624,0.00486568,0.00337327,0.00272215,0.00609516,0.00362521,0.00234201
2473.82,0.0147621,0.00614916,0.00980768,0.00600625,0.00515721,0.00531032,0.00628293,0.00479524,0.00446421,0.0170217,0.00513732,0.00428235,0.00369581,0.00712696,0.00377885,0.00291199
2475.68,0.0150121,0.00654107,0.00976306,0.0062148,0.00523398,0.00573348,0.00626191,0.0054765,0.00490661,0.0177904,0.00507109,0.00503231,0.00393871,0.00721676,0.00374464,0.00330186
2477.55,0.0147367,0.00674074,0.00868452,0.00619586,0.00461034,0.00515738,0.00563342,0.00551331,0.00529748,0.0177932,0.0050632,0.00437694,0.00342887,0.00661912,0.00425787,0.00315146
2479.41,0.0142042,0.00611421,0.00781623,0.00584855,0.00380333,0.00427341,0.00485208,0.00465849,0.00548538,0.0167464,0.0048387,0.00308879,0.00286155,0.00626193,0.00402154,0.00261886
2481.27,0.0140395,0.00574827,0.00767314,0.00594588,0.00346792,0.00461298,0.00529237,0.00410782,0.00545156,0.0167452,0.0042858,0.00254016,0.0030173,0.00594701,0.0030494,0.0022956
2483.14,0.014132,0.00638327,0.00784951,0.00576028,0.00402591,0.00478337,0.00563817,0.00424115,0.00470087,0.0168544,0.00400669,0.00289022,0.0035906,0.00538754,0.0022713,0.00232713
2485,0.0143073,0.00662974,0.00866206,0.00570279,0.00465728,0.00476377,0.00571622,0.00480019,0.00408616,0.0169321,0.0044388,0.00325031,0.00369366,0.00578706,0.00281999,0.00252134
2486.87,0.0141833,0.00630761,0.00935951,0.00560449,0.0043527,0.00467011,0.00577692,0.00472617,0.00449008,0.0176194,0.00433711,0.00350359,0.00347527,0.00648761,0.0036456,0.00262767
2488.73,0.0142185,0.00720924,0.00917266,0.00582642,0.00448599,0.00448802,0.00600575,0.0047651,0.00555767,0.0181916,0.00497199,0.00373121,0.00385076,0.00742291,0.00421091,0.0028762
2490.6,0.0143594,0.00751875,0.0084041,0.00603067,0.00439001,0.00475208,0.00588416,0.00412287,0.00554563,0.0176562,0.00538527,0.00332618,0.00371623,0.00695087,0.00369097,0.00260509
2492.46,0.0149567,0.00727414,0.00855046,0.00588917,0.00402641,0.00457463,0.00625149,0.00393477,0.00499753,0.0173933,0.0051115,0.00355698,0.00326517,0.00666484,0.0030424,0.00260016
2494.32,0.014747,0.00611774,0.00880612,0.00596045,0.00352946,0.00424843,0.00616801,0.00474977,0.00430818,0.0173284,0.00509295,0.00369518,0.00303358,0.00684542,0.00269253,0.00287585
2496.19,0.0141251,0.00561495,0.0080634,0.00592819,0.00364485,0.00460086,0.00609103,0.00539208,0.0043367,0.0174857,0.00521023,0.0039438,0.00312839,0.00679825,0.00268673,0.0024029
2498.05,0.0147658,0.00669336,0.00847894,0.00605923,0.00451682,0.00521059,0.00675987,0.00530104,0.00528299,0.0181455,0.00536304,0.00464172,0.00324461,0.00762187,0.0036501,0.00272716
2499.92,0.0153458,0.00732536,0.0101253,0.00646018,0.00511252,0.00563568,0.00712792,0.00537654,0.00609764,0.0182073,0.00547772,0.00483116,0.00307985,0.00785045,0.0042627,0.00328998
2501.78,0.0145965,0.00647355,0.00977132,0.00622548,0.00456407,0.00585039,0.00632307,0.00453354,0.0053557,0.0174983,0.00475557,0.00410623,0.00320445,0.00663947,0.00413247,0.0026732
2503.64,0.0144982,0.00606522,0.00904988,0.00676116,0.00401863,0.00594189,0.00557398,0.00438016,0.00436657,0.0179251,0.00429192,0.00337475,0.00385509,0.00625981,0.00394925,0.0024276
2505.51,0.0149995,0.00620563,0.009188,0.00708168,0.00434674,0.00598443,0.00619837,0.00533049,0.00418212,0.0184038,0.00462054,0.00338819,0.00417998,0.00676848,0.00361581,0.00268113
2507.37,0.0150911,0.00630375,0.00912231,0.00620118,0.00483315,0.0057451,0.00648534,0.00582602,0.00464305,0.0184767,0.00488461,0.00339815,0.00396326,0.00680064,0.00337028,0.00307029
2509.24,0.0153459,0.0059179,0.00897086,0.00523358,0.00475199,0.00508101,0.00610441,0.0059411,0.00498258,0.0180773,0.0053612,0.00387474,0.0035716,0.00680771,0.00341988,0.00286572
2511.1,0.0151893,0.0057909,0.00954717,0.0056775,0.00489499,0.00496024,0.00715081,0.00682801,0.00515026,0.0179542,0.00635714,0.00463186,0.00388158,0.00708546,0.00386803,0.0028152
2512.97,0.014768,0.00635308,0.00940522,0.00663878,0.00472659,0.00529783,0.00721939,0.00633255,0.0049547,0.0181565,0.00579217,0.00493605,0.00399211,0.00750044,0.00365517,0.00272995
2514.83,0.0147547,0.00700177,0.00960859,0.00667692,0.00424908,0.00546479,0.00600089,0.00478763,0.00415518,0.0184827,0.00473578,0.00460809,0.00389331,0.00727475,0.00355949,0.00290727
2516.69,0.0152498,0.00672274,0.00996139,0.00638266,0.00450704,0.0048893,0.00557921,0.00474242,0.00395099,0.0182491,0.00520699,0.00417244,0.0032972,0.00634253,0.00349647,0.00275419
2518.56,0.015385,0.00693201,0.00981385,0.0068576,0.00493515,0.00515193,0.0062763,0.00526297,0.0046611,0.0185265,0.00588842,0.00397994,0.00381343,0.00700621,0.00406911,0.00342181
2520.42,0.0150476,0.00779946,0.00968513,0.00706447,0.00482662,0.0053539,0.00705395,0.00537428,0.00479455,0.0191363,0.0056964,0.00416747,0.00416022,0.00781747,0.00449742,0.00405989
2522.29,0.0148542,0.00695273,0.00912322,0.00699607,0.0045789,0.0049589,0.00676168,0.00477142,0.00472423,0.0185624,0.00510092,0.00442619,0.00344135,0.00736806,0.0033702,0.00318547
2524.15,0.0146051,0.00528107,0.00853432,0.00594853,0.00458187,0.00465616,0.00577405,0.00457711,0.00472152,0.0175721,0.00454312,0.00378277,0.00244511,0.00668142,0.00227529,0.00240371
2526.02,0.0140814,0.00538261,0.00873038,0.00564572,0.00443567,0.0047152,0.00621329,0.00518854,0.00407366,0.0180288,0.00437512,0.00391495,0.00243529,0.00624041,0.00277438,0.00329101
2527.88,0.0144076,0.00631335,0.009682,0.00648438,0.00461695,0.00518347,0.00735166,0.00511094,0.00409448,0.0189435,0.00518879,0.00434139,0.00373706,0.00642779,0.00379656,0.0036377
2529.74,0.0151867,0.00676947,0.0101378,0.00647388,0.00497831,0.0054755,0.00777301,0.00457599,0.00519328,0.0194858,0.00593292,0.00384169,0.00404326,0.0067824,0.00407822,0.00322808
2531.61,0.0156208,0.00725939,0.0103817,0.00600782,0.00514133,0.00596871,0.00751362,0.00522259,0.00572017,0.0194452,0.00601687,0.00404383,0.00371617,0.00751891,0.00381951,0.00326146
2533.47,0.0155628,0.00739264,0.00991995,0.0055612,0.00497611,0.00631916,0.00732288,0.00613746,0.00541869,0.018901,0.00640083,0.00427529,0.00434973,0.00764357,0.0043405,0.00313776
2535.34,0.0153672,0.00685233,0.00909135,0.00522233,0.00434364,0.00535985,0.00633242,0.00521337,0.00485778,0.0179686,0.00589497,0.00384206,0.0044264,0.00712168,0.00365789,0.00261972
2537.2,0.0149608,0.00624016,0.00881154,0.00589314,0.00402115,0.00503651,0.00584309,0.0044022,0.00433757,0.0178024,0.00522667,0.00400825,0.00330179,0.00650763,0.00265643,0.00205859
