Wavenumber,sa22089.14,sa22088.00,sa22087.14,sa22086.00,sa22085.09,sa22083.00,sa22080.00,sa22082.04,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22073.09,sa22071.00,sa22070.09,sa22068.00
2412.3,-0.00256165,-0.00231746,0.0204178,0.0190505,-0.0023441,-0.0023439,0.000443418,0.00253551,-0.000817728,-0.000149804,0.00404119,0.00274166,-0.00141179,-0.000846876,0.00600128,0.000485859
2414.16,-0.00274178,-0.00261468,0.0201397,0.0183123,-0.00243047,-0.00273807,0.000534745,0.00216495,-0.000821131,-0.00042441,0.00372447,0.00254899,-0.00127319,-0.00141071,0.00539876,0.000317839
2416.03,-0.00170855,-0.0017904,0.020882,0.0191557,-0.0019595,-0.00237621,0.00146226,0.00304216,-0.000580651,-0.000570955,0.00416061,0.00318451,1.57E-05,-0.000173342,0.00588147,0.000893912
2417.89,-0.00167279,-0.00149546,0.0208943,0.0197384,-0.00172074,-0.00196723,0.00162505,0.00335575,-0.00055753,-0.000646793,0.00478291,0.00365344,0.000188868,0.000789263,0.0060969,0.00161404
2419.76,-0.00271661,-0.00246676,0.0199088,0.018684,-0.0021523,-0.00252391,0.00121494,0.00282548,-0.000684132,-0.0012647,0.00473602,0.00339556,-0.000503543,-0.000110533,0.00515809,0.000788883
2421.62,-0.00211794,-0.0023987,0.0202428,0.0187587,-0.00208828,-0.00222868,0.001688,0.00292298,-0.000116533,-0.000588927,0.00505882,0.00354796,-0.000422091,9.13E-05,0.00559061,0.000694363
2423.48,-0.00137654,-0.00133886,0.0207194,0.0195776,-0.00154581,-0.0014347,0.00181553,0.00319846,0.000286702,0.000703864,0.00489737,0.00422437,0.00012624,0.000434167,0.00583731,0.000999612
2425.35,-0.00172097,-0.0014302,0.0201143,0.0189046,-0.00115337,-0.00178212,0.00137605,0.00291653,0.00013286,0.000394375,0.00415791,0.00427988,-0.000374771,-0.000628288,0.00510063,0.000293233
2427.21,-0.00256059,-0.00255042,0.0192801,0.0183537,-0.0016223,-0.00232332,0.00105695,0.00217693,-0.000187748,-0.000332361,0.00363866,0.00350863,-0.00139949,-0.00140997,0.00512853,8.08E-05
2429.08,-0.00365329,-0.00345175,0.0185798,0.0181492,-0.00272988,-0.00234969,3.93E-05,0.00122525,-0.000931389,-0.000761806,0.00288262,0.00244408,-0.0018175,-0.00161741,0.00502007,0.000350343
2430.94,-0.003463,-0.00280108,0.018402,0.0185932,-0.00260856,-0.00240335,-0.000409294,0.00100706,-0.00125094,-0.00151069,0.00341425,0.00243788,-0.00165985,-0.00150119,0.00513977,0.000313362
2432.8,-0.00275877,-0.00244701,0.017783,0.018607,-0.00255105,-0.00313351,-0.000343615,0.00130612,-0.00126873,-0.00221558,0.0036832,0.00275255,-0.00164283,-0.0010834,0.00542084,-0.000235716
2434.67,-0.00304492,-0.00334217,0.0177372,0.0173414,-0.0033733,-0.00331828,-0.000677809,0.00155422,-0.00158309,-0.00195676,0.00345886,0.00269894,-0.00191991,-0.000888057,0.00489339,-0.000568365
2436.53,-0.00327327,-0.00296526,0.0183724,0.0173253,-0.00284124,-0.00220485,-0.000108245,0.00221571,-0.00155247,-0.000962206,0.0045583,0.00298407,-0.00149942,-0.000541217,0.00480402,-6.57E-05
2438.4,-0.00286948,-0.00201246,0.0182865,0.0181134,-0.00161754,-0.00166863,0.000730835,0.00331857,-0.00111944,-0.000185997,0.0054313,0.00343978,-0.000771464,-0.000241655,0.00500542,0.000283868
2440.26,-0.00267719,-0.00273134,0.0176257,0.0176551,-0.00156832,-0.00214804,0.000457685,0.00335088,-0.000968567,-0.000137785,0.00460433,0.00355289,-0.00110759,-0.000715503,0.00466271,0.000486375
2442.13,-0.00295796,-0.0035383,0.0168947,0.0167293,-0.00209804,-0.00242242,0.00031015,0.00268769,-0.00137177,-0.000681828,0.00345931,0.00278379,-0.00181431,-0.00123045,0.00480031,0.000317683
2443.99,-0.00295051,-0.0027489,0.0174098,0.0164033,-0.00186116,-0.00206093,0.00113113,0.00281046,-0.00110558,-0.000194553,0.00407304,0.00296111,-0.00146253,-0.000756755,0.00601675,0.000422516
2445.85,-0.00272485,-0.00229964,0.0182275,0.0169634,-0.00125993,-0.00189118,0.0013949,0.00290855,0.000186328,0.00067875,0.00530422,0.00394384,-0.00102303,-0.000493137,0.00660272,0.00123326
2447.72,-0.00282464,-0.00311878,0.0180218,0.0170226,-0.00174946,-0.00220189,0.00033283,0.00248563,0.00022208,0.000231465,0.0049628,0.00362255,-0.00102112,-0.000881063,0.00562043,0.00105326
2449.58,-0.00336217,-0.00351716,0.0176451,0.0159923,-0.00282804,-0.00203904,-0.000393264,0.00201488,-0.000733406,-0.000863036,0.00392514,0.00305303,-0.00177793,-0.00133962,0.00484199,-0.000174356
2451.45,-0.00377541,-0.00321092,0.0174565,0.0158186,-0.00251659,-0.00159069,0.000313987,0.0016673,-0.000827419,-0.000913982,0.0043396,0.00327571,-0.00213008,-0.00129505,0.00532881,-0.000269075
2453.31,-0.00342772,-0.0032666,0.017524,0.0168836,-0.00165313,-0.00215091,0.00123779,0.00210007,-0.000630717,-0.000379513,0.0052174,0.0032528,-0.00139616,-0.00105116,0.0057441,0.000629121
2455.18,-0.00372603,-0.0042031,0.0168798,0.0166685,-0.0024735,-0.00380611,0.00060216,0.00176497,-0.00119689,-0.000965462,0.00427341,0.00236507,-0.00171613,-0.00174152,0.00535613,-0.000187507
2457.04,-0.00386222,-0.00432586,0.0165911,0.016189,-0.00354577,-0.0043323,-0.000434465,0.000675205,-0.00133207,-0.00139964,0.00309897,0.00186039,-0.00254002,-0.00242979,0.00441251,-0.00132312
2458.9,-0.00276873,-0.00298206,0.0178351,0.0168061,-0.00302942,-0.00315996,0.000213123,0.00102146,-0.000506216,-0.000556566,0.00383039,0.0027301,-0.00215951,-0.00115236,0.0047421,-0.000271385
2460.77,-0.00201318,-0.00256478,0.0187553,0.0174195,-0.0020429,-0.00219574,0.00100714,0.00199739,-8.03E-06,0.000124293,0.00439294,0.00356269,-0.00150723,-9.72E-05,0.00585752,0.000771202
2462.63,-0.0026027,-0.00309497,0.0180342,0.0171188,-0.0022546,-0.00245944,0.000636357,0.00222975,-0.000552583,8.43E-05,0.00362945,0.00308042,-0.00169704,-0.000786584,0.00532714,0.000660512
2464.5,-0.00306933,-0.00280925,0.0174938,0.016518,-0.00261659,-0.00262129,0.000397721,0.00214855,-0.00100197,0.000211231,0.00385247,0.00278156,-0.00208777,-0.000939838,0.00465113,0.000289535
2466.36,-0.00305076,-0.002779,0.017732,0.0164256,-0.00234335,-0.00255121,0.000708818,0.00140872,-0.000864163,0.00040605,0.00431749,0.00300636,-0.0021399,-0.000955639,0.00484874,0.000155439
2468.22,-0.00320871,-0.00285388,0.0171951,0.0167769,-0.00207072,-0.00256862,0.000977267,0.0015085,-0.000505612,9.52E-05,0.00420441,0.00321957,-0.00166675,-0.0012867,0.00502023,0.000114008
2470.09,-0.00309256,-0.00228834,0.0166504,0.0172179,-0.0022428,-0.00241828,0.000749765,0.00275803,-1.25E-05,-0.000253987,0.00472691,0.00367982,-0.00103082,-0.000762789,0.00509049,-1.62E-05
2471.95,-0.0028041,-0.00201254,0.017277,0.0174273,-0.00221182,-0.00192514,0.000594393,0.00284338,0.000146644,8.68E-05,0.00459792,0.00405393,-0.000943155,4.00E-05,0.00555688,0.000429461
2473.82,-0.00290443,-0.00242135,0.017812,0.0166432,-0.00181749,-0.00190876,1.16E-05,0.00230753,-0.000375714,0.000276997,0.00360933,0.0032905,-0.00159453,9.22E-05,0.0054244,0.000645328
2475.68,-0.003346,-0.00253548,0.0175265,0.0162721,-0.00231905,-0.00223712,-0.000513737,0.00258524,-0.000921936,-0.000221027,0.00365682,0.00245546,-0.00225148,-0.000697099,0.00476926,7.80E-05
2477.55,-0.00345297,-0.00259131,0.0177078,0.0168417,-0.00274198,-0.00216115,0.000363014,0.00280745,-0.000371727,-0.000276698,0.00430497,0.00283433,-0.00179047,-0.000911357,0.00531357,0.000163451
2479.41,-0.00330813,-0.00280506,0.0184413,0.0169318,-0.002492,-0.00191856,0.00101499,0.00264987,0.000354705,0.000229367,0.00450811,0.00319231,-0.00110738,-0.000784109,0.00594939,0.000839424
2481.27,-0.00312299,-0.00277243,0.018112,0.0165989,-0.00218136,-0.00153468,0.000865016,0.00228026,-0.000243074,0.000562269,0.00425153,0.00308538,-0.0012817,-0.000871739,0.0059579,0.00148652
2483.14,-0.00278728,-0.00335024,0.0174949,0.0172244,-0.00208149,-0.00151927,0.000892511,0.00206033,-0.000963456,0.000533092,0.00394553,0.00287274,-0.00155485,-0.000354768,0.00532991,0.00142177
2485,-0.00272595,-0.00332026,0.0179555,0.0178065,-0.0019195,-0.00232844,0.000773507,0.00208162,-0.000594561,0.00017364,0.00385663,0.00359401,-0.00136639,0.000184756,0.00486557,0.000816277
2486.87,-0.00236983,-0.00279,0.0188948,0.0181221,-0.00153299,-0.00235976,0.000532398,0.00219917,-2.37E-05,0.000107697,0.00425851,0.00451002,-0.000785635,0.000319208,0.00538833,0.000568622
2488.73,-0.00244684,-0.00375192,0.0186785,0.0176361,-0.00254541,-0.00254149,0.000423469,0.0019148,-0.00103474,-0.000182528,0.0038455,0.00373627,-0.000517396,-0.000170033,0.00529217,0.000317347
2490.6,-0.00297311,-0.00374697,0.0185322,0.0173674,-0.00340644,-0.00323219,0.00069536,0.00187254,-0.00125388,3.71E-05,0.00317782,0.00280928,-0.00073908,-0.00120411,0.00474304,0.00038803
2492.46,-0.00271018,-0.00234536,0.0189409,0.0181941,-0.00294655,-0.00298118,0.0011648,0.00214088,0.000128535,0.000692388,0.00368024,0.00308585,-0.000625733,-0.00157972,0.00522741,0.000527337
2494.32,-0.00219948,-0.00230161,0.0191233,0.0185542,-0.00296518,-0.00247944,0.000685585,0.00223281,0.000365449,0.000315002,0.00431612,0.00353126,-0.000770314,-0.00115341,0.00583553,6.65E-05
2496.19,-0.00306008,-0.0033243,0.0185625,0.0179146,-0.00346207,-0.00310422,-0.000432355,0.00155358,-0.000900128,-0.000374348,0.00391801,0.00260885,-0.00152451,-0.00125856,0.00473921,-0.000728151
2498.05,-0.0038718,-0.0034636,0.0188778,0.0178823,-0.00302138,-0.00313349,2.87E-05,0.00152187,-0.00121625,-0.000543886,0.00383709,0.00185295,-0.00144341,-0.00137107,0.00429408,-0.00039036
2499.92,-0.00370493,-0.00358076,0.0198133,0.0179858,-0.00249236,-0.00251841,0.000574199,0.00241543,-0.000712845,-0.000656951,0.00398572,0.00271269,-0.00139117,-0.00101844,0.00480533,0.00043488
2501.78,-0.00292902,-0.00374621,0.0191503,0.0172244,-0.00224035,-0.00252555,0.000221792,0.00208103,-0.00106734,-0.000778034,0.00399923,0.00327769,-0.00171497,-0.000744892,0.00460547,0.000390829
2503.64,-0.00240149,-0.00346718,0.0180391,0.017025,-0.00221966,-0.0028229,-2.30E-05,0.0012126,-0.00136634,-0.00133665,0.00397801,0.00286107,-0.00164353,-0.000362597,0.00466312,0.000383352
2505.51,-0.00279211,-0.00321332,0.018551,0.0175727,-0.00236179,-0.00278005,0.000388643,0.00155956,-0.000926524,-0.00150589,0.00356642,0.00278597,-0.00157074,-0.000646295,0.00491263,0.000420301
2507.37,-0.00302291,-0.00294334,0.0193242,0.0175649,-0.00213579,-0.00211065,0.00126649,0.00196438,-0.000205386,-0.000614708,0.00404105,0.00331473,-0.00163263,-0.000737312,0.00547539,0.000358269
2509.24,-0.00301127,-0.00270114,0.0189947,0.0173034,-0.00201191,-0.00209776,0.0015103,0.00217353,-3.70E-05,7.54E-05,0.00514365,0.00324763,-0.00188094,-0.000330559,0.0059687,0.00018548
2511.1,-0.00309851,-0.00312768,0.0187695,0.0175105,-0.00252435,-0.00260146,0.00100247,0.00224803,-0.000252701,-0.000147871,0.00486504,0.00257119,-0.00202794,-0.000606244,0.00552734,-0.000364043
2512.97,-0.00207335,-0.00309258,0.0195147,0.0187878,-0.00212833,-0.0022187,0.00109567,0.00244981,7.60E-05,-0.00019417,0.0044704,0.0026533,-0.00154773,-0.000572484,0.00592859,0.000150406
2514.83,-0.00215428,-0.0027779,0.0195199,0.019638,-0.00142433,-0.00191588,0.00154213,0.00233276,0.000292116,0.000113425,0.00492459,0.00297715,-0.00106232,-0.000114706,0.00645484,0.0011779
2516.69,-0.00342917,-0.00305408,0.0193949,0.0190912,-0.00165134,-0.00195356,0.00153476,0.00188044,-0.000190973,4.48E-07,0.00484166,0.00276254,-0.00117185,-0.000261575,0.0059473,0.00117502
2518.56,-0.00298796,-0.00250692,0.0197244,0.019015,-0.00185728,-0.00148996,0.00176064,0.0020808,-4.80E-05,7.11E-05,0.00483923,0.00261714,-0.00078556,-0.000209914,0.00574156,0.00155913
2520.42,-0.00190713,-0.00166654,0.0203786,0.0190533,-0.00150338,-0.00096782,0.00201111,0.0027102,0.000777086,0.000663364,0.00527211,0.00306391,-0.000103117,-0.000116141,0.00582035,0.00215553
2522.29,-0.00185494,-0.00225265,0.0207249,0.0183779,-0.00191567,-0.001414,0.0012278,0.00223362,0.000350971,0.000418394,0.00429591,0.00296091,-0.000529296,-0.000456009,0.00523963,0.00130572
2524.15,-0.00274819,-0.00365964,0.0194843,0.0180855,-0.00313907,-0.00308411,-0.000467646,0.00117127,-0.0013022,-0.000696086,0.0029954,0.00210565,-0.00145971,-0.00106975,0.00430357,-0.000462189
2526.02,-0.00348096,-0.00397493,0.0187987,0.018531,-0.00340393,-0.00383239,-0.00119576,0.00115148,-0.00187231,-0.00111463,0.00340458,0.00178481,-0.00157664,-0.00130125,0.00427842,-0.00118382
2527.88,-0.00362391,-0.00330026,0.0191909,0.0194299,-0.00261674,-0.00267647,-0.000103352,0.00155528,-0.00151216,-0.00124285,0.00366465,0.00195,-0.00133692,-0.00129156,0.00481566,-0.000585108
2529.74,-0.00347646,-0.00307191,0.0190257,0.019932,-0.00213876,-0.00185285,0.000631311,0.00128837,-0.00118934,-0.000858439,0.00362284,0.00241543,-0.00151306,-0.00134272,0.00516383,8.34E-05
2531.61,-0.00276243,-0.00360592,0.0189029,0.0191787,-0.00227425,-0.00217059,0.000305141,0.00113677,-0.00107414,-0.000656104,0.0042078,0.00246068,-0.00225537,-0.0015265,0.00506587,8.82E-05
2533.47,-0.0023085,-0.0038253,0.0190411,0.0183979,-0.0024909,-0.00245717,0.000673228,0.00155081,-0.000789601,-0.000866014,0.00435892,0.00234995,-0.00247852,-0.00171299,0.00460015,-0.000215373
2535.34,-0.00177204,-0.00273487,0.0203204,0.0191655,-0.00173074,-0.00166727,0.00158141,0.00288897,7.36E-05,0.000392556,0.00486237,0.00354086,-0.000663341,0.000170715,0.00543853,0.000857676
2537.2,-0.00186375,-0.00211137,0.0206914,0.0193429,-0.00178723,-0.00170533,0.00120989,0.00299845,0.00015244,0.00100884,0.00498288,0.00376254,0.000548562,0.00119269,0.00609779,0.00128987
2539.07,-0.00223732,-0.00232705,0.020047,0.0191085,-0.00188627,-0.00221619,0.000256653,0.0024427,-0.000460905,0.000628933,0.00445843,0.00285284,-0.000483099,0.000409777,0.00537667,0.000555652
2540.93,-0.0021093,-0.00248464,0.0201367,0.0189573,-0.0014675,-0.00208545,-4.73E-05,0.00264425,-0.00028096,0.000368375,0.00433169,0.00310234,-0.00136976,0.000525399,0.00520167,0.00072246
2542.79,-0.00267104,-0.00294317,0.0197519,0.0180825,-0.00210366,-0.00236312,0.000361692,0.00233557,-0.000104283,-0.000734867,0.00412799,0.00303414,-0.00141084,-1.00E-05,0.00494413,0.000531468
2544.66,-0.00299452,-0.00295283,0.0194347,0.0183631,-0.00244849,-0.00255591,0.00105157,0.00199626,-0.000224205,-0.00126524,0.00415733,0.00228246,-0.000996214,-0.00010706,0.00481712,-0.000122352
2546.52,-0.00214072,-0.00231847,0.0199254,0.0196698,-0.00198066,-0.00159526,0.00121381,0.00209284,0.000225918,-0.000266777,0.00471079,0.0028499,-0.000902666,0.000159248,0.00562908,0.000244297
2548.39,-0.00174119,-0.00205449,0.0207338,0.0200342,-0.0016168,-0.000920805,0.00162108,0.00236365,0.000427267,0.000733083,0.00498343,0.00405282,-0.000908694,-0.000744692,0.0059325,0.00113216
2550.25,-0.00170189,-0.00209164,0.0213109,0.0197163,-0.00172446,-0.00141819,0.00178173,0.00271527,2.23E-05,0.000982584,0.00487227,0.00380664,-0.000917343,-0.000455838,0.00551719,0.00091344
2552.11,-0.00228648,-0.00269562,0.0208938,0.0187341,-0.00211576,-0.00195641,0.00109998,0.00260929,-0.000150207,0.00018762,0.00433426,0.0027911,-0.00116156,0.000416911,0.00467199,0.000405787
2553.98,-0.00289884,-0.00325849,0.020363,0.0183524,-0.001858,-0.00195269,0.000587533,0.00240754,-0.000407433,-0.00025463,0.00375434,0.0028976,-0.000746551,1.88E-05,0.0046924,0.000803146
2555.84,-0.00260627,-0.00289388,0.0202246,0.0188723,-0.00157056,-0.00154566,0.000477142,0.0027019,-0.000331582,0.000203544,0.00401874,0.0031691,-0.000269767,-0.000233521,0.0060265,0.000965975
2557.71,-0.00181572,-0.00196085,0.0207049,0.0194788,-0.0012533,-0.00117553,0.000931764,0.00370346,0.000667797,0.000997894,0.00487389,0.00325747,-0.000173846,0.000380641,0.00688873,0.000936084
2559.57,-0.00248473,-0.00178814,0.0204933,0.0195037,-0.00150006,-0.00209683,0.000522768,0.00310579,0.000518053,0.000770212,0.00444659,0.00327789,-0.000908497,9.34E-05,0.00598203,0.000867981
2561.44,-0.00357376,-0.00215969,0.0197056,0.0189785,-0.00228757,-0.00310343,-0.000378741,0.00185408,-0.000146828,-0.000218268,0.00367568,0.00312988,-0.00183277,-0.000759854,0.0051477,0.000678029
2563.3,-0.00324057,-0.00229499,0.0202098,0.0191229,-0.00190294,-0.00279429,7.13E-05,0.00223023,-0.000208078,-0.000317162,0.00392629,0.00322481,-0.00172524,-0.000783504,0.00566524,0.000716216
2565.16,-0.00175691,-0.0023125,0.0214139,0.0195798,-0.00104564,-0.001578,0.00093995,0.00315462,0.000223763,0.000478245,0.00472484,0.00335051,-0.000721654,-0.000200656,0.00627442,0.00090761
2567.03,-0.000963286,-0.00242922,0.0217767,0.0200007,-0.00100346,-0.000494294,0.00133086,0.00343734,0.00121681,0.00103822,0.00527599,0.00376119,0.0003298,0.00039944,0.00634141,0.00102812
2568.89,-0.00151721,-0.00246035,0.0212593,0.020008,-0.00123259,-0.000471211,0.00164669,0.00336908,0.00169855,0.00102152,0.00513769,0.0037279,0.000434431,0.00077955,0.00604719,0.00129744
2570.76,-0.00209941,-0.00221845,0.0201025,0.0198372,-0.00141918,-0.00138763,0.00150018,0.00325565,0.00112027,0.00109536,0.00471403,0.00370295,-0.000214139,0.000984681,0.00609118,0.00179281
2572.62,-0.00240006,-0.00223586,0.0199579,0.0195366,-0.00161809,-0.00174409,0.000987276,0.00295356,0.000485786,0.00075087,0.00434004,0.00397864,-0.000759788,0.000780291,0.00614851,0.00163573
2574.49,-0.00208476,-0.00265697,0.0211338,0.0193223,-0.00147109,-0.00123099,0.00107283,0.0029015,0.00052547,0.000904583,0.00450121,0.00400851,-0.000373518,0.000522138,0.00598504,0.000969997
2576.35,-0.00168908,-0.00293295,0.0212558,0.0190618,-0.00173789,-0.000672322,0.00089284,0.00264553,0.000455911,0.00141806,0.00484406,0.00344983,-0.000711677,0.000189392,0.0059297,0.000413917
2578.21,-0.00169266,-0.00281685,0.0201019,0.0191423,-0.0019529,-0.000707266,0.000232366,0.00238974,0.000469565,0.00123501,0.00474693,0.00250294,-0.00146653,0.000116435,0.00602626,-0.000124207
2580.08,-0.00211317,-0.0025424,0.0194747,0.0194793,-0.000943375,-0.00158998,0.000304057,0.00237212,0.000403985,0.000702864,0.00477706,0.0025206,-0.00135251,0.000134649,0.00585022,-8.59E-05
2581.94,-0.00243233,-0.00225643,0.0196594,0.0190048,-0.000548064,-0.00198543,0.00105019,0.00267042,0.000227987,0.000498877,0.00514649,0.00324665,-0.000745663,-0.000151452,0.00560689,0.000272211
2583.81,-0.00239229,-0.0026938,0.0204315,0.0191724,-0.000964085,-0.00122223,0.00195936,0.00342296,0.000529391,0.000714759,0.00512525,0.00326638,-0.000292734,-0.000262948,0.0057927,0.000307534
2585.67,-0.00229091,-0.00278549,0.02078,0.019346,-0.00126645,-0.00127573,0.001968,0.00325932,0.000590087,0.0010599,0.00476133,0.00255763,-0.000421059,0.000172282,0.00606131,0.000162641
2587.53,-0.00158091,-0.00190687,0.0209901,0.019028,-0.00108078,-0.00155244,0.00169668,0.00255283,0.000287312,0.000989118,0.00436368,0.00260952,-0.000400811,0.000789427,0.00594669,0.000357381
2589.4,-0.00122554,-0.00182867,0.0210354,0.018869,-0.00122748,-0.00184511,0.00144608,0.00196301,6.29E-05,0.000419344,0.00398749,0.00302626,9.10E-06,0.000293318,0.00527577,0.000475807
2591.26,-0.00126008,-0.00182035,0.0209398,0.0192552,-0.00140414,-0.00232087,0.00124548,0.00239229,0.000631947,0.000556877,0.00459257,0.0038944,0.00027631,-0.000624467,0.00523579,0.00088951
2593.13,-0.00132999,-0.00168557,0.020481,0.0195478,-0.00109448,-0.00197463,0.0011705,0.00298176,0.000927176,0.00128481,0.00497622,0.00421785,0.00020049,-0.00065694,0.00524163,0.000791559
2594.99,-0.00128331,-0.00184682,0.0200541,0.0195512,-0.000673148,-0.00121624,0.00112395,0.0030162,0.00064128,0.00160122,0.00470148,0.00341781,0.000118472,0.000104958,0.00523615,0.00033938
2596.86,-0.00100303,-0.00135587,0.0209038,0.0197173,-0.00031884,-0.000521465,0.00147844,0.0035714,0.00116566,0.00185916,0.00516519,0.00315702,1.71E-05,0.00128255,0.00638635,0.00073051
2598.72,-0.000886852,-0.00127492,0.0214147,0.0194664,-0.000300783,-0.000184415,0.00199576,0.00397016,0.00107342,0.00188102,0.00548736,0.00354435,3.60E-06,0.00147808,0.00707657,0.00104511
2600.58,-0.000774343,-0.00134117,0.0208307,0.0192723,-0.000556459,-0.000323617,0.00219494,0.00350475,0.000842387,0.00153988,0.00484887,0.00374164,0.000237003,0.00111695,0.00668284,0.00102799
2602.45,-0.000973905,-0.000619955,0.0203668,0.0192205,-0.000783906,-0.000796619,0.00172665,0.00272256,0.00124487,0.00108916,0.00440185,0.00354102,0.000497309,0.00081572,0.00607111,0.000953758
2604.31,-0.00152178,-0.000833646,0.0196654,0.0184189,-0.00126883,-0.000956769,0.00117816,0.00189796,0.000778285,0.000534138,0.0040517,0.00281889,0.000352157,0.000112333,0.00543605,0.000531719
2606.18,-0.00147948,-0.000762248,0.0196945,0.0181834,-0.00102197,-0.000420218,0.00126219,0.00237924,0.000669051,0.00107089,0.00447084,0.00308382,0.000663737,0.000676919,0.00549181,0.000895472
2608.04,-0.00122013,-3.33E-05,0.0205828,0.0186873,-0.000217266,5.42E-05,0.00137089,0.0033471,0.00156869,0.00166028,0.00548643,0.00400859,0.00101738,0.00115159,0.00601163,0.00130035
2609.91,-0.000877513,-0.000192907,0.0211799,0.0190865,-7.61E-07,3.44E-05,0.00146981,0.00285864,0.0019498,0.00171282,0.00598072,0.00398053,0.000939163,0.000610948,0.00602297,0.000974572
2611.77,-0.000418813,-0.000663509,0.0210268,0.0197115,-0.000178339,-2.42E-06,0.00148615,0.00228,0.00163218,0.00185365,0.00575353,0.00377205,0.000948913,0.000577793,0.00566985,0.000953508
2613.63,-6.13E-05,-0.000480852,0.0203815,0.0202955,-9.92E-05,0.000290231,0.00178428,0.00315423,0.00139362,0.00206297,0.00525862,0.00356634,0.000835866,0.00104222,0.00561173,0.000735394
2615.5,0.000252325,-0.00012105,0.0209178,0.0203178,0.000494046,0.000602818,0.00237444,0.00390301,0.00183055,0.00239528,0.00530658,0.00354745,0.00104139,0.00152453,0.00649761,0.00062881
2617.36,0.000100478,-0.000527644,0.0218091,0.0198786,0.000575014,0.000438038,0.00210488,0.00371362,0.00200988,0.0020514,0.0051156,0.00382854,0.00135897,0.00133315,0.00691946,0.000972311
2619.23,-0.000186968,-0.000793685,0.021473,0.0196405,-0.000145805,-4.63E-05,0.00159037,0.00334295,0.0018719,0.00193176,0.00463318,0.00406251,0.00177765,0.000765289,0.0063933,0.00148467
2621.09,-0.000377069,-0.000233206,0.0212352,0.0196473,-0.000207426,-0.000125887,0.00152282,0.00321056,0.00203484,0.00226357,0.00469424,0.00411108,0.00172263,0.00112734,0.0061262,0.00161582
2622.95,-0.000312464,-0.000291872,0.0217333,0.0196529,3.26E-05,0.00022115,0.00154594,0.00321007,0.00244871,0.00242951,0.0054175,0.00391542,0.00139022,0.00195486,0.00625883,0.00124963
2624.82,0.000385439,-7.95E-05,0.0222813,0.0202267,0.000391669,0.00113183,0.00202155,0.00368527,0.0028361,0.00305678,0.00627422,0.00424727,0.00175466,0.00233053,0.00677654,0.00136614
2626.68,0.000841532,0.00062271,0.0223952,0.0207682,0.000873979,0.00152073,0.00226923,0.00427012,0.00266633,0.00345501,0.00655258,0.00458954,0.00227232,0.00245746,0.00728249,0.00174589
2628.55,0.000809128,0.000646347,0.0223487,0.0209436,0.000695624,0.000772483,0.00197871,0.00428568,0.0025388,0.00314487,0.00626922,0.00452802,0.00233341,0.00234611,0.00726793,0.00165521
2630.41,0.000983604,0.000507734,0.0223512,0.0211045,0.000557709,0.000623566,0.00195731,0.00378885,0.00257183,0.00330305,0.00614769,0.00454447,0.00198102,0.0021904,0.0069773,0.00160944
2632.28,0.0011828,0.000607506,0.0222628,0.0208068,0.000778491,0.000948055,0.00230475,0.00314867,0.00257966,0.00344146,0.00585797,0.00438579,0.0014898,0.00227515,0.00677802,0.00173112
2634.14,0.0012631,0.000613131,0.0220864,0.0203889,0.00103002,0.00103478,0.00234141,0.00304872,0.00281351,0.00321735,0.00561517,0.00427667,0.00144244,0.00213563,0.00645583,0.00142435
2636,0.00132288,0.0010495,0.0222288,0.0208335,0.00153631,0.00150413,0.0024718,0.00372119,0.00331566,0.00320401,0.00621556,0.0047301,0.00238268,0.00240892,0.0066197,0.00147448
2637.87,0.00128816,0.001703,0.02214,0.0211279,0.00184879,0.00191499,0.00293573,0.00419795,0.00366153,0.003481,0.0063051,0.00493209,0.00332663,0.00300535,0.00714429,0.00160046
2639.73,0.00129591,0.00152294,0.0216654,0.0203097,0.00125402,0.00142018,0.00285899,0.00382369,0.00342469,0.00348848,0.0055283,0.00431199,0.00291071,0.00264281,0.00687825,0.00123964
2641.6,0.00135001,0.000946805,0.0213233,0.0195521,0.000909949,0.00103216,0.0023625,0.00339157,0.00326116,0.00324952,0.00559704,0.00417363,0.00240826,0.00188324,0.00638488,0.000982901
2643.46,0.00123257,0.000956195,0.0210595,0.0194879,0.00107836,0.001099,0.002163,0.00340463,0.00344789,0.00322609,0.00597574,0.00438937,0.00239909,0.0020404,0.00631255,0.0010469
2645.33,0.00136952,0.000998777,0.0212096,0.0193694,0.00112678,0.00144361,0.00246327,0.00383642,0.00344462,0.00346658,0.00594581,0.00443112,0.00221052,0.00251445,0.00640431,0.00149499
2647.19,0.0019203,0.000931547,0.0214471,0.019887,0.00175826,0.00217736,0.00295055,0.00439929,0.00375832,0.004046,0.00655148,0.00482565,0.00249351,0.00290922,0.00691388,0.00186371
2649.05,0.00211254,0.00138167,0.0211279,0.0199966,0.00247136,0.00246193,0.00266866,0.00441572,0.00392831,0.00438875,0.00665325,0.00497595,0.00285883,0.00300463,0.00714702,0.0019347
2650.92,0.00146698,0.0013446,0.0206102,0.0192923,0.00222458,0.00201493,0.00192114,0.00387327,0.00346206,0.00411024,0.00562599,0.00461963,0.00247884,0.00258094,0.00680585,0.0017454
2652.78,0.000781113,0.00101495,0.0202539,0.018901,0.00194056,0.00163682,0.00162794,0.00343922,0.00337393,0.00394955,0.00510938,0.00427441,0.00230037,0.00232891,0.00650453,0.00136382
